"","name","state","year","treated","socialist_voteshare"
"2505","HEILIGENBLUT","CARINTHIA",1990,1,0.3107735
"2506","HEILIGENBLUT","CARINTHIA",1994,1,0.2182362
"2507","HEILIGENBLUT","CARINTHIA",1983,1,0.3807588
"2508","HEILIGENBRUNN","BURGENLAND",1986,0,0.2496552
"2509","HEILIGENBRUNN","BURGENLAND",1990,0,0.3244382
"2510","HEILIGENBRUNN","BURGENLAND",1994,0,0.3040346
"2511","HEILIGENBRUNN","BURGENLAND",1983,0,0.2552301
"2512","HEILIGENKREUZ","LOWERAUSTRIA",1983,0,0.3782235
"2513","HEILIGENKREUZ","LOWERAUSTRIA",1994,0,0.25
"2514","HEILIGENKREUZ","LOWERAUSTRIA",1986,0,0.3542601
"2515","HEILIGENKREUZ","LOWERAUSTRIA",1990,0,0.3353941
"2516","HEILIGENKREUZ/LAFNITZTAL","BURGENLAND",1983,0,0.4829857
"2517","HEILIGENKREUZ/LAFNITZTAL","BURGENLAND",1990,0,0.4977728
"2518","HEILIGENKREUZ/LAFNITZTAL","BURGENLAND",1986,0,0.4789823
"2519","HEILIGENKREUZ/LAFNITZTAL","BURGENLAND",1994,0,0.4255319
"2520","HEILIGENKREUZ/WAASEN","STYRIA",1986,1,0.2460568
"2521","HEILIGENKREUZ/WAASEN","STYRIA",1990,1,0.2929293
"2522","HEILIGENKREUZ/WAASEN","STYRIA",1983,1,0.2955556
"2523","HEILIGENKREUZ/WAASEN","STYRIA",1994,1,0.2178318
"2524","HEIMSCHUH","STYRIA",1994,1,0.3370307
"2525","HEIMSCHUH","STYRIA",1983,1,0.4314587
"2526","HEIMSCHUH","STYRIA",1986,1,0.3954082
"2527","HEIMSCHUH","STYRIA",1990,1,0.3991803
"2528","HEITERWANG","TYROL",1983,1,0.2807692
"2529","HEITERWANG","TYROL",1994,1,0.1924686
"2530","HEITERWANG","TYROL",1986,1,0.2394366
"2531","HEITERWANG","TYROL",1990,1,0.2380952
"2532","HELDENBERG","LOWERAUSTRIA",1994,0,0.2228654
"2533","HELDENBERG","LOWERAUSTRIA",1983,0,0.2598639
"2534","HELDENBERG","LOWERAUSTRIA",1990,0,0.2640449
"2535","HELDENBERG","LOWERAUSTRIA",1986,0,0.2627119
"2536","HELFENBERG","UPPERAUSTRIA",1990,0,0.3044693
"2537","HELFENBERG","UPPERAUSTRIA",1983,0,0.3002833
"2538","HELFENBERG","UPPERAUSTRIA",1986,0,0.294751
"2539","HELFENBERG","UPPERAUSTRIA",1994,0,0.2517289
"2540","HELLMONSOEDT","UPPERAUSTRIA",1990,0,0.3770642
"2541","HELLMONSOEDT","UPPERAUSTRIA",1986,0,0.3617677
"2542","HELLMONSOEDT","UPPERAUSTRIA",1994,0,0.2812227
"2543","HELLMONSOEDT","UPPERAUSTRIA",1983,0,0.3795621
"2544","HELPFAU-UTTENDORF","UPPERAUSTRIA",1983,0,0.4622357
"2545","HELPFAU-UTTENDORF","UPPERAUSTRIA",1990,0,0.4198427
"2546","HELPFAU-UTTENDORF","UPPERAUSTRIA",1994,0,0.3160377
"2547","HELPFAU-UTTENDORF","UPPERAUSTRIA",1986,0,0.3903615
"2548","HENGSBERG","STYRIA",1994,1,0.3253165
"2549","HENGSBERG","STYRIA",1990,1,0.3793103
"2550","HENGSBERG","STYRIA",1983,1,0.4053691
"2551","HENGSBERG","STYRIA",1986,1,0.372093
"2552","HENNDORF/WALLERSEE","SALZBURG",1983,0,0.4079463
"2553","HENNDORF/WALLERSEE","SALZBURG",1986,0,0.3474962
"2554","HENNDORF/WALLERSEE","SALZBURG",1994,0,0.2422332
"2555","HENNDORF/WALLERSEE","SALZBURG",1990,0,0.3421184
"2556","HENNERSDORF","LOWERAUSTRIA",1994,0,0.4545455
"2557","HENNERSDORF","LOWERAUSTRIA",1990,0,0.5428572
"2558","HENNERSDORF","LOWERAUSTRIA",1986,0,0.5703919
"2559","HENNERSDORF","LOWERAUSTRIA",1983,0,0.608769
"2560","HERMAGOR","CARINTHIA",1994,1,0.3728278
"2561","HERMAGOR","CARINTHIA",1983,1,0.421849
"2562","HERMAGOR","CARINTHIA",1990,1,0.4084463
"2563","HERMAGOR","CARINTHIA",1986,1,0.411496
"2564","HERMAGOR/PRESSEGGER SEE","CARINTHIA",1990,1,0.4429974
"2565","HERMAGOR/PRESSEGGER SEE","CARINTHIA",1983,1,0.4653487
"2566","HERMAGOR/PRESSEGGER SEE","CARINTHIA",1986,1,0.4460133
"2567","HERMAGOR/PRESSEGGER SEE","CARINTHIA",1994,1,0.4077604
"2568","HERNALS","VIENNA",1983,0,0.5314829
"2569","HERNALS","VIENNA",1990,0,0.4662079
"2570","HERNALS","VIENNA",1986,0,0.4848122
"2571","HERNALS","VIENNA",1994,0,0.3435936
"2572","HERNSTEIN","LOWERAUSTRIA",1986,0,0.3357314
"2573","HERNSTEIN","LOWERAUSTRIA",1990,0,0.3278496
"2574","HERNSTEIN","LOWERAUSTRIA",1994,0,0.2836711
"2575","HERNSTEIN","LOWERAUSTRIA",1983,0,0.3588457
"2576","HERRNBAUMGARTEN","LOWERAUSTRIA",1983,0,0.206762
"2577","HERRNBAUMGARTEN","LOWERAUSTRIA",1986,0,0.1889764
"2578","HERRNBAUMGARTEN","LOWERAUSTRIA",1994,0,0.173785
"2579","HERRNBAUMGARTEN","LOWERAUSTRIA",1990,0,0.1848617
"2580","HERZOGENBURG","LOWERAUSTRIA",1994,0,0.493928
"2581","HERZOGENBURG","LOWERAUSTRIA",1990,0,0.5802626
"2582","HERZOGENBURG","LOWERAUSTRIA",1983,0,0.6060542
"2583","HERZOGENBURG","LOWERAUSTRIA",1986,0,0.579445
"2584","HERZOGSDORF","UPPERAUSTRIA",1994,0,0.1992157
"2585","HERZOGSDORF","UPPERAUSTRIA",1990,0,0.2291826
"2586","HERZOGSDORF","UPPERAUSTRIA",1983,0,0.2269737
"2587","HERZOGSDORF","UPPERAUSTRIA",1986,0,0.2118028
"2588","HIEFLAU","STYRIA",1990,1,0.6973392
"2589","HIEFLAU","STYRIA",1983,1,0.7948718
"2590","HIEFLAU","STYRIA",1994,1,0.6533666
"2591","HIEFLAU","STYRIA",1986,1,0.7259979
"2592","HIETZING","VIENNA",1983,0,0.4143762
"2593","HIETZING","VIENNA",1994,0,0.304688
"2594","HIETZING","VIENNA",1986,0,0.3958597
"2595","HIETZING","VIENNA",1990,0,0.3973191
"2596","HIMBERG","LOWERAUSTRIA",1990,0,0.6008242
"2597","HIMBERG","LOWERAUSTRIA",1983,0,0.6544343
"2598","HIMBERG","LOWERAUSTRIA",1994,0,0.4887892
"2599","HIMBERG","LOWERAUSTRIA",1986,0,0.6077612
"2600","HIMMELBERG","CARINTHIA",1990,1,0.3704776
"2601","HIMMELBERG","CARINTHIA",1986,1,0.3840733
"2602","HIMMELBERG","CARINTHIA",1994,1,0.3074649
"2603","HIMMELBERG","CARINTHIA",1983,1,0.4673748
"2604","HINTERBRUEHL","LOWERAUSTRIA",1983,0,0.3008169
"2605","HINTERBRUEHL","LOWERAUSTRIA",1994,0,0.2054353
"2606","HINTERBRUEHL","LOWERAUSTRIA",1986,0,0.270775
"2607","HINTERBRUEHL","LOWERAUSTRIA",1990,0,0.2802885
"2608","HINTERSEE","SALZBURG",1986,0,0.3112033
"2609","HINTERSEE","SALZBURG",1994,0,0.2844037
"2610","HINTERSEE","SALZBURG",1990,0,0.3175966
"2611","HINTERSEE","SALZBURG",1983,0,0.3109244
"2612","HINZENBACH","UPPERAUSTRIA",1983,0,0.4753146
"2613","HINZENBACH","UPPERAUSTRIA",1986,0,0.4529357
"2614","HINZENBACH","UPPERAUSTRIA",1994,0,0.4225865
"2615","HINZENBACH","UPPERAUSTRIA",1990,0,0.4777475
"2616","HIPPACH","TYROL",1990,1,0.1520618
"2617","HIPPACH","TYROL",1994,1,0.1179173
"2618","HIPPACH","TYROL",1983,1,0.1704545
"2619","HIPPACH","TYROL",1986,1,0.1170799
"2620","HIRM","BURGENLAND",1986,0,0.6380773
"2621","HIRM","BURGENLAND",1983,0,0.6785714
"2622","HIRM","BURGENLAND",1994,0,0.5562914
"2623","HIRM","BURGENLAND",1990,0,0.6484674
"2624","HIRNSDORF","STYRIA",1983,1,0.2893401
"2625","HIRNSDORF","STYRIA",1986,1,0.244389
"2626","HIRNSDORF","STYRIA",1994,1,0.2592593
"2627","HIRNSDORF","STYRIA",1990,1,0.2843373
"2628","HIRSCHBACH","LOWERAUSTRIA",1990,0,0.4514286
"2629","HIRSCHBACH","LOWERAUSTRIA",1986,0,0.4169096
"2630","HIRSCHBACH","LOWERAUSTRIA",1983,0,0.5453262
"2631","HIRSCHBACH","LOWERAUSTRIA",1994,0,0.3960674
"2632","HIRSCHBACH/MUEHLKREIS","UPPERAUSTRIA",1990,0,0.2747093
"2633","HIRSCHBACH/MUEHLKREIS","UPPERAUSTRIA",1986,0,0.2527624
"2634","HIRSCHBACH/MUEHLKREIS","UPPERAUSTRIA",1994,0,0.2379603
"2635","HIRSCHBACH/MUEHLKREIS","UPPERAUSTRIA",1983,0,0.271261
"2636","HIRTENBERG","LOWERAUSTRIA",1986,0,0.6952236
"2637","HIRTENBERG","LOWERAUSTRIA",1994,0,0.6052632
"2638","HIRTENBERG","LOWERAUSTRIA",1983,0,0.7492712
"2639","HIRTENBERG","LOWERAUSTRIA",1990,0,0.6862903
"2640","HITTISAU","VORARLBERG",1986,1,0.0942408
"2641","HITTISAU","VORARLBERG",1983,1,0.0888651
"2642","HITTISAU","VORARLBERG",1990,1,0.1175869
"2643","HITTISAU","VORARLBERG",1994,1,0.0661253
"2644","HITZENDORF","STYRIA",1994,1,0.3099298
"2645","HITZENDORF","STYRIA",1983,1,0.396072
"2646","HITZENDORF","STYRIA",1990,1,0.3746341
"2647","HITZENDORF","STYRIA",1986,1,0.3548221
"2648","HOCHBURG-ACH","UPPERAUSTRIA",1983,0,0.3398212
"2649","HOCHBURG-ACH","UPPERAUSTRIA",1990,0,0.2947059
"2650","HOCHBURG-ACH","UPPERAUSTRIA",1994,0,0.2644172
"2651","HOCHBURG-ACH","UPPERAUSTRIA",1986,0,0.2880044
"2652","HOCHFILZEN","TYROL",1983,1,0.5793529
"2653","HOCHFILZEN","TYROL",1990,1,0.5399719
"2654","HOCHFILZEN","TYROL",1986,1,0.5245665
"2655","HOCHFILZEN","TYROL",1994,1,0.5126984
"2656","HOCHLEITHEN","LOWERAUSTRIA",1990,0,0.3793103
"2657","HOCHLEITHEN","LOWERAUSTRIA",1986,0,0.372807
"2658","HOCHLEITHEN","LOWERAUSTRIA",1983,0,0.3906021
"2659","HOCHLEITHEN","LOWERAUSTRIA",1994,0,0.3235294
"2660","HOCHNEUKIRCHEN-GSCHAIDT","LOWERAUSTRIA",1994,0,0.199262
"2661","HOCHNEUKIRCHEN-GSCHAIDT","LOWERAUSTRIA",1986,0,0.2160438
"2662","HOCHNEUKIRCHEN-GSCHAIDT","LOWERAUSTRIA",1983,0,0.2564103
"2663","HOCHNEUKIRCHEN-GSCHAIDT","LOWERAUSTRIA",1990,0,0.2402597
"2664","HOCHWOLKERSDORF","LOWERAUSTRIA",1983,0,0.53125
"2665","HOCHWOLKERSDORF","LOWERAUSTRIA",1994,0,0.4416544
"2666","HOCHWOLKERSDORF","LOWERAUSTRIA",1986,0,0.4866562
"2667","HOCHWOLKERSDORF","LOWERAUSTRIA",1990,0,0.4946071
"2668","HOECHST","VORARLBERG",1983,1,0.2139918
"2669","HOECHST","VORARLBERG",1994,1,0.1511208
"2670","HOECHST","VORARLBERG",1986,1,0.196472
"2671","HOECHST","VORARLBERG",1990,1,0.2175981
"2672","HOEF-PRAEBACH","STYRIA",1986,1,0.3764045
"2673","HOEF-PRAEBACH","STYRIA",1994,1,0.3113924
"2674","HOEF-PRAEBACH","STYRIA",1990,1,0.4010914
"2675","HOEF-PRAEBACH","STYRIA",1983,1,0.4287834
"2676","HOEFEN","TYROL",1994,1,0.2129032
"2677","HOEFEN","TYROL",1986,1,0.2396947
"2678","HOEFEN","TYROL",1983,1,0.3029801
"2679","HOEFEN","TYROL",1990,1,0.279879
"2680","HOEFLEIN","LOWERAUSTRIA",1983,0,0.3288815
"2681","HOEFLEIN","LOWERAUSTRIA",1994,0,0.2768987
"2682","HOEFLEIN","LOWERAUSTRIA",1986,0,0.3177419
"2683","HOEFLEIN","LOWERAUSTRIA",1990,0,0.2987616
"2684","HOEHNHART","UPPERAUSTRIA",1994,0,0.2512195
"2685","HOEHNHART","UPPERAUSTRIA",1983,0,0.2665174
"2686","HOEHNHART","UPPERAUSTRIA",1990,0,0.254717
"2687","HOEHNHART","UPPERAUSTRIA",1986,0,0.2332196
"2688","HOERBICH","UPPERAUSTRIA",1986,0,0.1206897
"2689","HOERBICH","UPPERAUSTRIA",1983,0,0.1255605
"2690","HOERBICH","UPPERAUSTRIA",1994,0,0.0786517
"2691","HOERBICH","UPPERAUSTRIA",1990,0,0.2464455
"2692","HOERBRANZ","VORARLBERG",1994,1,0.2068011
"2693","HOERBRANZ","VORARLBERG",1986,1,0.2473666
"2694","HOERBRANZ","VORARLBERG",1990,1,0.2903021
"2695","HOERBRANZ","VORARLBERG",1983,1,0.2716138
"2696","HOERSCHING","UPPERAUSTRIA",1994,0,0.4174373
"2697","HOERSCHING","UPPERAUSTRIA",1983,0,0.5752633
"2698","HOERSCHING","UPPERAUSTRIA",1986,0,0.5154911
"2699","HOERSCHING","UPPERAUSTRIA",1990,0,0.3629737
"2700","HOF/LEITHABERGE","LOWERAUSTRIA",1990,0,0.4628297
"2701","HOF/LEITHABERGE","LOWERAUSTRIA",1983,0,0.4768637
"2702","HOF/LEITHABERGE","LOWERAUSTRIA",1986,0,0.4452926
"2703","HOF/LEITHABERGE","LOWERAUSTRIA",1994,0,0.3967662
"2704","HOF/SALZBURG","SALZBURG",1994,0,0.2233911
"2705","HOF/SALZBURG","SALZBURG",1983,0,0.272
"2706","HOF/SALZBURG","SALZBURG",1990,0,0.255989
"2707","HOF/SALZBURG","SALZBURG",1986,0,0.2400578
"2708","HOF/STRADEN","STYRIA",1986,1,0.1636364
"2709","HOF/STRADEN","STYRIA",1983,1,0.2078364
"2710","HOF/STRADEN","STYRIA",1990,1,0.1805556
"2711","HOF/STRADEN","STYRIA",1994,1,0.1749571
"2712","HOFAMT PRIEL","LOWERAUSTRIA",1994,0,0.3817635
"2713","HOFAMT PRIEL","LOWERAUSTRIA",1990,0,0.4427861
"2714","HOFAMT PRIEL","LOWERAUSTRIA",1986,0,0.4138943
"2715","HOFAMT PRIEL","LOWERAUSTRIA",1983,0,0.4433198
"2716","HOFKIRCHEN/HARTBERG","STYRIA",1986,1,0.0343915
"2717","HOFKIRCHEN/HARTBERG","STYRIA",1990,1,0.0654912
"2718","HOFKIRCHEN/HARTBERG","STYRIA",1983,1,0.0647059
"2719","HOFKIRCHEN/HARTBERG","STYRIA",1994,1,0.0963542
"2720","HOFKIRCHEN/MUEHLKREIS","UPPERAUSTRIA",1994,0,0.216152
"2721","HOFKIRCHEN/MUEHLKREIS","UPPERAUSTRIA",1983,0,0.2578692
"2722","HOFKIRCHEN/MUEHLKREIS","UPPERAUSTRIA",1990,0,0.1522634
"2723","HOFKIRCHEN/MUEHLKREIS","UPPERAUSTRIA",1986,0,0.2374269
"2724","HOFKIRCHEN/TRATTNACH","UPPERAUSTRIA",1983,0,0.2957746
"2725","HOFKIRCHEN/TRATTNACH","UPPERAUSTRIA",1986,0,0.2263711
"2726","HOFKIRCHEN/TRATTNACH","UPPERAUSTRIA",1994,0,0.2261185
"2727","HOFKIRCHEN/TRATTNACH","UPPERAUSTRIA",1990,0,0.2552941
"2728","HOFKIRCHEN/TRAUNKREIS","UPPERAUSTRIA",1986,0,0.3505155
"2729","HOFKIRCHEN/TRAUNKREIS","UPPERAUSTRIA",1994,0,0.2905501
"2730","HOFKIRCHEN/TRAUNKREIS","UPPERAUSTRIA",1990,0,0.5045562
"2731","HOFKIRCHEN/TRAUNKREIS","UPPERAUSTRIA",1983,0,0.4224
"2732","HOFSTAETTEN/RAAB","STYRIA",1994,1,0.2692308
"2733","HOFSTAETTEN/RAAB","STYRIA",1983,1,0.3556231
"2734","HOFSTAETTEN/RAAB","STYRIA",1986,1,0.3102786
"2735","HOFSTAETTEN/RAAB","STYRIA",1990,1,0.3166202
"2736","HOFSTETTEN-GRUENAU","LOWERAUSTRIA",1994,0,0.2617135
"2737","HOFSTETTEN-GRUENAU","LOWERAUSTRIA",1983,0,0.3612853
"2738","HOFSTETTEN-GRUENAU","LOWERAUSTRIA",1990,0,0.3129009
"2739","HOFSTETTEN-GRUENAU","LOWERAUSTRIA",1986,0,0.3221226
"2740","HOHE WAND","LOWERAUSTRIA",1990,0,0.3526511
"2741","HOHE WAND","LOWERAUSTRIA",1983,0,0.4014688
"2742","HOHE WAND","LOWERAUSTRIA",1986,0,0.3580097
"2743","HOHE WAND","LOWERAUSTRIA",1994,0,0.291918
"2744","HOHENAU/MARCH","LOWERAUSTRIA",1983,0,0.7203729
"2745","HOHENAU/MARCH","LOWERAUSTRIA",1990,0,0.7114643
"2746","HOHENAU/MARCH","LOWERAUSTRIA",1986,0,0.7121076
"2747","HOHENAU/MARCH","LOWERAUSTRIA",1994,0,0.6266266
"2748","HOHENAU/RAAB","STYRIA",1994,1,0.2290437
"2749","HOHENAU/RAAB","STYRIA",1983,1,0.3153266
"2750","HOHENAU/RAAB","STYRIA",1986,1,0.267148
"2751","HOHENAU/RAAB","STYRIA",1990,1,0.2361927
"2752","HOHENBERG","LOWERAUSTRIA",1986,0,0.5772218
"2753","HOHENBERG","LOWERAUSTRIA",1983,0,0.6499176
"2754","HOHENBERG","LOWERAUSTRIA",1994,0,0.4964029
"2755","HOHENBERG","LOWERAUSTRIA",1990,0,0.586116
"2756","HOHENBRUGG-WEINBERG","STYRIA",1983,1,0.3830703
"2757","HOHENBRUGG-WEINBERG","STYRIA",1994,1,0.3145743
"2758","HOHENBRUGG-WEINBERG","STYRIA",1986,1,0.3671233
"2759","HOHENBRUGG-WEINBERG","STYRIA",1990,1,0.3681241
"2760","HOHENEICH","LOWERAUSTRIA",1983,0,0.4372624
"2761","HOHENEICH","LOWERAUSTRIA",1994,0,0.375
"2762","HOHENEICH","LOWERAUSTRIA",1990,0,0.4602273
"2763","HOHENEICH","LOWERAUSTRIA",1986,0,0.4366603
"2764","HOHENEMS","VORARLBERG",1990,1,0.3430257
"2765","HOHENEMS","VORARLBERG",1986,1,0.278433
"2766","HOHENEMS","VORARLBERG",1994,1,0.221975
"2767","HOHENEMS","VORARLBERG",1983,1,0.3123128
"2768","HOHENRUPPERSDORF","LOWERAUSTRIA",1990,0,0.2076412
"2769","HOHENRUPPERSDORF","LOWERAUSTRIA",1994,0,0.1807629
"2770","HOHENRUPPERSDORF","LOWERAUSTRIA",1983,0,0.2351145
"2771","HOHENRUPPERSDORF","LOWERAUSTRIA",1986,0,0.2132701
"2772","HOHENTHURN","CARINTHIA",1986,1,0.4818653
"2773","HOHENTHURN","CARINTHIA",1994,1,0.4464865
"2774","HOHENTHURN","CARINTHIA",1983,1,0.5445026
"2775","HOHENTHURN","CARINTHIA",1990,1,0.5269151
"2776","HOHENWARTH-MUEHLBACH/M.","LOWERAUSTRIA",1994,0,0.2442284
"2777","HOHENWARTH-MUEHLBACH/M.","LOWERAUSTRIA",1986,0,0.2535211
"2778","HOHENWARTH-MUEHLBACH/M.","LOWERAUSTRIA",1990,0,0.2801378
"2779","HOHENWARTH-MUEHLBACH/M.","LOWERAUSTRIA",1983,0,0.2527115
"2780","HOHENWEILER","VORARLBERG",1983,1,0.1634783
"2781","HOHENWEILER","VORARLBERG",1990,1,0.236246
"2782","HOHENWEILER","VORARLBERG",1994,1,0.1517671
"2783","HOHENWEILER","VORARLBERG",1986,1,0.1752066
"2784","HOHENZELL","UPPERAUSTRIA",1990,0,0.2088725
"2785","HOHENZELL","UPPERAUSTRIA",1983,0,0.2549729
"2786","HOHENZELL","UPPERAUSTRIA",1994,0,0.1810954
"2787","HOHENZELL","UPPERAUSTRIA",1986,0,0.1972973
"2788","HOLLENEGG","STYRIA",1994,1,0.4301075
"2789","HOLLENEGG","STYRIA",1983,1,0.5462663
"2790","HOLLENEGG","STYRIA",1990,1,0.5128756
"2791","HOLLENEGG","STYRIA",1986,1,0.5029985
"2792","HOLLENSTEIN/YBBS","LOWERAUSTRIA",1986,0,0.463035
"2793","HOLLENSTEIN/YBBS","LOWERAUSTRIA",1983,0,0.4806451
"2794","HOLLENSTEIN/YBBS","LOWERAUSTRIA",1990,0,0.4805511
"2795","HOLLENSTEIN/YBBS","LOWERAUSTRIA",1994,0,0.3995098
"2796","HOLLENTHON","LOWERAUSTRIA",1990,0,0.3047619
"2797","HOLLENTHON","LOWERAUSTRIA",1983,0,0.28
"2798","HOLLENTHON","LOWERAUSTRIA",1986,0,0.2686805
"2799","HOLLENTHON","LOWERAUSTRIA",1994,0,0.2717042
"2800","HOLLERSBACH/PINZGAU","SALZBURG",1983,0,0.4290657
"2801","HOLLERSBACH/PINZGAU","SALZBURG",1994,0,0.3536585
"2802","HOLLERSBACH/PINZGAU","SALZBURG",1986,0,0.388443
"2803","HOLLERSBACH/PINZGAU","SALZBURG",1990,0,0.3940345
"2804","HOLZGAU","TYROL",1986,1,0.1450382
"2805","HOLZGAU","TYROL",1990,1,0.1882353
"2806","HOLZGAU","TYROL",1983,1,0.2367347
"2807","HOLZGAU","TYROL",1994,1,0.1176471
"2808","HOLZHAUSEN","UPPERAUSTRIA",1986,0,0.4884393
"2809","HOLZHAUSEN","UPPERAUSTRIA",1994,0,0.3926554
"2810","HOLZHAUSEN","UPPERAUSTRIA",1983,0,0.5516304
"2811","HOLZHAUSEN","UPPERAUSTRIA",1990,0,0.52
"2812","HOPFGARTEN/BRIXENTAL","TYROL",1990,1,0.2947368
"2813","HOPFGARTEN/BRIXENTAL","TYROL",1994,1,0.2395087
"2814","HOPFGARTEN/BRIXENTAL","TYROL",1986,1,0.2898279
"2815","HOPFGARTEN/BRIXENTAL","TYROL",1983,1,0.3405088
"2816","HORITSCHON","BURGENLAND",1990,0,0.4980048
"2817","HORITSCHON","BURGENLAND",1983,0,0.5097402
"2818","HORITSCHON","BURGENLAND",1994,0,0.4581091
"2819","HORITSCHON","BURGENLAND",1986,0,0.4980454
"2820","HORNSTEIN","BURGENLAND",1986,0,0.5976872
"2821","HORNSTEIN","BURGENLAND",1994,0,0.5495441
"2822","HORNSTEIN","BURGENLAND",1983,0,0.6609231
"2823","HORNSTEIN","BURGENLAND",1990,0,0.6120422
"2824","HUERM","LOWERAUSTRIA",1990,0,0.1545455
"2825","HUERM","LOWERAUSTRIA",1986,0,0.1548199
"2826","HUERM","LOWERAUSTRIA",1994,0,0.1414141
"2827","HUERM","LOWERAUSTRIA",1983,0,0.1923464
"2828","HUETTAU","SALZBURG",1983,0,0.5097402
"2829","HUETTAU","SALZBURG",1986,0,0.4675615
"2830","HUETTAU","SALZBURG",1994,0,0.4081633
"2831","HUETTAU","SALZBURG",1990,0,0.4867359
"2832","HUETTENBERG","CARINTHIA",1983,1,0.7221206
"2833","HUETTENBERG","CARINTHIA",1986,1,0.6821274
"2834","HUETTENBERG","CARINTHIA",1994,1,0.5790297
"2835","HUETTENBERG","CARINTHIA",1990,1,0.6573948
"2836","HUETTSCHLAG","SALZBURG",1990,0,0.3142329
"2837","HUETTSCHLAG","SALZBURG",1986,0,0.2811881
"2838","HUETTSCHLAG","SALZBURG",1994,0,0.2793296
"2839","HUETTSCHLAG","SALZBURG",1983,0,0.2987288
"2840","HUNDSHEIM","LOWERAUSTRIA",1983,0,0.5482234
"2841","HUNDSHEIM","LOWERAUSTRIA",1990,0,0.5318627
"2842","HUNDSHEIM","LOWERAUSTRIA",1994,0,0.4671916
"2843","HUNDSHEIM","LOWERAUSTRIA",1986,0,0.5703884
"2844","ILLMITZ","BURGENLAND",1990,0,0.4965604
"2845","ILLMITZ","BURGENLAND",1983,0,0.4813056
"2846","ILLMITZ","BURGENLAND",1986,0,0.4658754
"2847","ILLMITZ","BURGENLAND",1994,0,0.4432432
"2848","ILZ","STYRIA",1983,1,0.3047744
"2849","ILZ","STYRIA",1986,1,0.2558581
"2850","ILZ","STYRIA",1994,1,0.2133333
"2851","ILZ","STYRIA",1990,1,0.2539877
"2852","ILZTAL","STYRIA",1986,1,0.3210099
"2853","ILZTAL","STYRIA",1990,1,0.305282
"2854","ILZTAL","STYRIA",1983,1,0.3489681
"2855","ILZTAL","STYRIA",1994,1,0.2183486
"2856","IMSTERBERG","TYROL",1983,1,0.2473958
"2857","IMSTERBERG","TYROL",1994,1,0.2722372
"2858","IMSTERBERG","TYROL",1986,1,0.234414
"2859","IMSTERBERG","TYROL",1990,1,0.2541966
"2860","INNERBRAZ","VORARLBERG",1986,1,0.391791
"2861","INNERBRAZ","VORARLBERG",1994,1,0.3658052
"2862","INNERBRAZ","VORARLBERG",1983,1,0.3991853
"2863","INNERBRAZ","VORARLBERG",1990,1,0.429078
"2864","INNERE STADT","VIENNA",1994,0,0.2130106
"2865","INNERE STADT","VIENNA",1986,0,0.278343
"2866","INNERE STADT","VIENNA",1990,0,0.293566
"2867","INNERE STADT","VIENNA",1983,0,0.2681863
"2868","INNERSCHWAND","UPPERAUSTRIA",1986,0,0.1270161
"2869","INNERSCHWAND","UPPERAUSTRIA",1994,0,0.1153082
"2870","INNERSCHWAND","UPPERAUSTRIA",1990,0,0.146
"2871","INNERSCHWAND","UPPERAUSTRIA",1983,0,0.1434511
"2872","INNSBRUCK (LAND)","TYROL",1990,1,0.3066589
"2873","INNSBRUCK (LAND)","TYROL",1983,1,0.352258
"2874","INNSBRUCK (LAND)","TYROL",1994,1,0.2396884
"2875","INNSBRUCK (LAND)","TYROL",1986,1,0.2921325
"2876","INNSBRUCK (STADT)","TYROL",1983,1,0.4063333
"2877","INNSBRUCK (STADT)","TYROL",1986,1,0.3426718
"2878","INNSBRUCK (STADT)","TYROL",1990,1,0.348408
"2879","INNSBRUCK (STADT)","TYROL",1994,1,0.2748338
"2880","INZERSDORF-GETZERSDORF","LOWERAUSTRIA",1994,0,0.3518519
"2881","INZERSDORF-GETZERSDORF","LOWERAUSTRIA",1990,0,0.4191083
"2882","INZERSDORF-GETZERSDORF","LOWERAUSTRIA",1983,0,0.4625323
"2883","INZERSDORF-GETZERSDORF","LOWERAUSTRIA",1986,0,0.4192741
"2884","INZERSDORF/KREMSTAL","UPPERAUSTRIA",1983,0,0.4262295
"2885","INZERSDORF/KREMSTAL","UPPERAUSTRIA",1986,0,0.3572761
"2886","INZERSDORF/KREMSTAL","UPPERAUSTRIA",1990,0,0.3611111
"2887","INZERSDORF/KREMSTAL","UPPERAUSTRIA",1994,0,0.2651663
"2888","INZING","TYROL",1983,1,0.3556778
"2889","INZING","TYROL",1986,1,0.3046389
"2890","INZING","TYROL",1990,1,0.3162313
"2891","INZING","TYROL",1994,1,0.2360775
"2892","IRDNING","STYRIA",1986,1,0.3114865
"2893","IRDNING","STYRIA",1983,1,0.3701695
"2894","IRDNING","STYRIA",1990,1,0.2745478
"2895","IRDNING","STYRIA",1994,1,0.2425249
"2896","IRNFRITZ-MESSERN","LOWERAUSTRIA",1990,0,0.2569296
"2897","IRNFRITZ-MESSERN","LOWERAUSTRIA",1983,0,0.2569659
"2898","IRNFRITZ-MESSERN","LOWERAUSTRIA",1986,0,0.2542886
"2899","IRNFRITZ-MESSERN","LOWERAUSTRIA",1994,0,0.2206674
"2900","IRSCHEN","CARINTHIA",1994,1,0.4200477
"2901","IRSCHEN","CARINTHIA",1986,1,0.446473
"2902","IRSCHEN","CARINTHIA",1990,1,0.4750779
"2903","IRSCHEN","CARINTHIA",1983,1,0.4875108
