name,state,year,treated,socialist_voteshare
PIERBACH,UPPERAUSTRIA,1994,0,0.2103448
LUSTENAU,VORARLBERG,1990,1,0.2102828
LUSTENAU,VORARLBERG,1990,1,0.2102828
UNGENACH,UPPERAUSTRIA,1986,0,0.2102497
ST.AGATHA,UPPERAUSTRIA,1990,0,0.2101449
TARSDORF,UPPERAUSTRIA,1986,0,0.2101242
FELDKIRCHEN/MATTINGHOFEN,UPPERAUSTRIA,1994,0,0.2100927
STAINZ/STRADEN,STYRIA,1994,1,0.2100313
TREUBACH,UPPERAUSTRIA,1983,0,0.21
GERETSBERG,UPPERAUSTRIA,1986,0,0.2099828
WENDLING,UPPERAUSTRIA,1990,0,0.2099567
OBERTRUM/SEE,SALZBURG,1990,0,0.2098416
GRABERN,LOWERAUSTRIA,1990,0,0.2098159
EBERSDORF,STYRIA,1990,1,0.2097902
KLAM,UPPERAUSTRIA,1994,0,0.209713
EUGENDORF,SALZBURG,1994,0,0.2097066
GRABERN,LOWERAUSTRIA,1983,0,0.209697
RINN,TYROL,1990,1,0.2096273
PERWANG/GRABENSEE,UPPERAUSTRIA,1983,0,0.2094395
PALTING,UPPERAUSTRIA,1983,0,0.2091346
REITH/SEEFELD,TYROL,1986,1,0.2090909
EDELSTAUDEN,STYRIA,1986,1,0.2090592
GOSSENDORF,STYRIA,1994,1,0.2089552
ZEILLERN,LOWERAUSTRIA,1983,0,0.2089552
WENG/INNKREIS,UPPERAUSTRIA,1994,0,0.2089356
HOHENZELL,UPPERAUSTRIA,1990,0,0.2088725
KAPFENSTEIN,STYRIA,1986,1,0.2088555
WINKLERN/OBERWOELZ,STYRIA,1986,1,0.2085386
KAUNS,TYROL,1994,1,0.2085106
KAUNS,TYROL,1994,1,0.2085106
LICHTENAU/MUEHLKREIS,UPPERAUSTRIA,1994,0,0.2084507
JERZENS,TYROL,1994,1,0.2082474
RINN,TYROL,1983,1,0.2081967
LEOPOLDSCHLAG,UPPERAUSTRIA,1994,0,0.2081377
HANDENBERG,UPPERAUSTRIA,1994,0,0.2081006
ST.ANTON/MONTAFON,VORARLBERG,1994,1,0.2080925
ST.ANTON/MONTAFON,VORARLBERG,1994,1,0.2080925
POLLHAM,UPPERAUSTRIA,1986,0,0.2080153
LIMBACH/NEUDAU,STYRIA,1990,1,0.2079208
HOF/STRADEN,STYRIA,1983,1,0.2078364
HART/ZILLERTAL,TYROL,1986,1,0.2078313
HART/ZILLERTAL,TYROL,1986,1,0.2078313
ANGERBERG,TYROL,1994,1,0.2077295
ANGERBERG,TYROL,1994,1,0.2077295
POLLING/INNKREIS,UPPERAUSTRIA,1994,0,0.2077052
RAMSAU/DACHSTEIN,STYRIA,1986,1,0.20767
MOETZ,TYROL,1994,1,0.2076503
HOHENRUPPERSDORF,LOWERAUSTRIA,1990,0,0.2076412
ST.NIKOLAI/DRASSLING,STYRIA,1986,1,0.2076271
REITH/KITZBUEHEL,TYROL,1994,1,0.2075984
EICHFELD,STYRIA,1994,1,0.2075472
PUCHEGG,STYRIA,1983,1,0.2071823
RAAB,UPPERAUSTRIA,1986,0,0.2068702
HOERBRANZ,VORARLBERG,1994,1,0.2068011
HOERBRANZ,VORARLBERG,1994,1,0.2068011
HERRNBAUMGARTEN,LOWERAUSTRIA,1983,0,0.206762
LANS,TYROL,1983,1,0.2067308
BROMBERG,LOWERAUSTRIA,1994,0,0.2066574
MIEDERS,TYROL,1986,1,0.2065868
ALLERHEILIGEN/WILDON,STYRIA,1994,1,0.2065344
ESTERNBERG,UPPERAUSTRIA,1986,0,0.2063703
SCHWARZACH,VORARLBERG,1983,1,0.2063092
SCHWARZACH,VORARLBERG,1983,1,0.2063092
TRISTACH,TYROL,1990,1,0.2062315
FORNACH,UPPERAUSTRIA,1990,0,0.2062084
BRANDBERG,TYROL,1986,1,0.2061856
RAINBACH/INNKREIS,UPPERAUSTRIA,1994,0,0.206047
MARIA LAACH/JAUERLING,LOWERAUSTRIA,1983,0,0.2060301
SEEHAM,SALZBURG,1983,0,0.2059621
TRIEBENDORF,STYRIA,1986,1,0.2058824
WAENGLE,TYROL,1986,1,0.2058166
WAENGLE,TYROL,1986,1,0.2058166
VIEHDORF,LOWERAUSTRIA,1986,0,0.2057221
VICHTENSTEIN,UPPERAUSTRIA,1994,0,0.2056555
SEITENSTETTEN,LOWERAUSTRIA,1994,0,0.2056497
NIEDERKAPPEL,UPPERAUSTRIA,1986,0,0.2056075
NEUDORF/PASSAIL,STYRIA,1994,1,0.2055556
PERCHAU/SATTEL,STYRIA,1986,1,0.2054795
HINTERBRUEHL,LOWERAUSTRIA,1994,0,0.2054353
ARDAGGER,LOWERAUSTRIA,1983,0,0.2054348
PALTING,UPPERAUSTRIA,1994,0,0.2054176
EBENAU,SALZBURG,1994,0,0.2053073
ST.MARIENKIRCHEN/HAUSRUCK,UPPERAUSTRIA,1983,0,0.2052786
ALTENDORF,LOWERAUSTRIA,1994,0,0.2052632
GNADENWALD,TYROL,1986,1,0.2051282
ROHRMOOS-UNTERTAL,STYRIA,1986,1,0.2051282
EBBS,TYROL,1994,1,0.2050176
KLAUS,VORARLBERG,1994,1,0.2049632
KLAUS,VORARLBERG,1994,1,0.2049632
WINDHAAG/PERG,UPPERAUSTRIA,1994,0,0.2048847
BROMBERG,LOWERAUSTRIA,1986,0,0.2048517
KILB,LOWERAUSTRIA,1986,0,0.2047044
RECHBERG,UPPERAUSTRIA,1990,0,0.2045977
LESACHTAL,CARINTHIA,1983,1,0.2044791
DRASENHOFEN,LOWERAUSTRIA,1983,0,0.2044728
FORCHACH,TYROL,1994,1,0.2043796
FORCHACH,TYROL,1994,1,0.2043796
NIEDERHOLLABRUNN,LOWERAUSTRIA,1990,0,0.2042341
ESTERNBERG,UPPERAUSTRIA,1990,0,0.2040816
PINSWANG,TYROL,1994,1,0.2040816
PINSWANG,TYROL,1994,1,0.2040816
TIEFGRABEN,UPPERAUSTRIA,1986,0,0.2040673
WENDLING,UPPERAUSTRIA,1986,0,0.2039911
FAGGEN,TYROL,1994,1,0.2039474
FAGGEN,TYROL,1994,1,0.2039474
FRANNACH,STYRIA,1994,1,0.2039106
ALTMELON,LOWERAUSTRIA,1994,0,0.2038835
EDELSTAUDEN,STYRIA,1990,1,0.2037037
MARIASTEIN,TYROL,1986,1,0.2037037
ST.LORENZ,UPPERAUSTRIA,1986,0,0.203666
MATTSEE,SALZBURG,1983,0,0.2036474
TULFES,TYROL,1990,1,0.2034976
BUERSERBERG,VORARLBERG,1983,1,0.2034483
BUERSERBERG,VORARLBERG,1983,1,0.2034483
GROSSTEINBACH,STYRIA,1983,1,0.2031063
BERWANG,TYROL,1990,1,0.2030303
BERWANG,TYROL,1990,1,0.2030303
ST.PETER/OTTERSBACH,STYRIA,1986,1,0.202925
MARIA NEUSTIFT,UPPERAUSTRIA,1990,0,0.2028688
GROSSWILFERSDORF,STYRIA,1994,1,0.202781
ATZBACH,UPPERAUSTRIA,1990,0,0.202765
WEISSENSEE,CARINTHIA,1990,1,0.2027559
DIERSBACH,UPPERAUSTRIA,1986,0,0.202729
TARSDORF,UPPERAUSTRIA,1990,0,0.2027158
LICHTENAU/MUEHLKREIS,UPPERAUSTRIA,1986,0,0.2026667
KOLLERSCHLAG,UPPERAUSTRIA,1994,0,0.2026538
ST.BERNHARD-FRAUENHOFEN,LOWERAUSTRIA,1986,0,0.2025478
LICHTENAU/WALDVIERTEL,LOWERAUSTRIA,1994,0,0.2024922
NESTELBACH/ILZTAL,STYRIA,1986,1,0.202381
KOHLBERG,STYRIA,1986,1,0.2021563
LOCHEN,UPPERAUSTRIA,1986,0,0.2021563
STRONSDORF,LOWERAUSTRIA,1983,0,0.2020373
GRAFENSCHLAG,LOWERAUSTRIA,1986,0,0.2020033
JERZENS,TYROL,1990,1,0.2019417
YBBSITZ,LOWERAUSTRIA,1994,0,0.2019151
SCHWARZACH,VORARLBERG,1986,1,0.2019002
SCHWARZACH,VORARLBERG,1986,1,0.2019002
PICHL-PREUNEGG,STYRIA,1994,1,0.2018692
ST.PETER/AU,LOWERAUSTRIA,1986,0,0.2018149
BERWANG,TYROL,1983,1,0.2017804
BERWANG,TYROL,1983,1,0.2017804
HAINERSDORF,STYRIA,1983,1,0.2016985
ENGELHARTSZELL,UPPERAUSTRIA,1994,0,0.2016925
FORNACH,UPPERAUSTRIA,1986,0,0.2016807
OBRITZBERG-RUST,LOWERAUSTRIA,1986,0,0.2015896
UMHAUSEN,TYROL,1990,1,0.2015449
KRAKAUDORF,STYRIA,1994,1,0.2015306
SALLINGBERG,LOWERAUSTRIA,1990,0,0.2015168
PALTING,UPPERAUSTRIA,1990,0,0.2014388
EGGERDING,UPPERAUSTRIA,1994,0,0.2013333
TRISTACH,TYROL,1986,1,0.2012103
PERWANG/GRABENSEE,UPPERAUSTRIA,1986,0,0.2012012
BIERBAUM/AUERSBACH,STYRIA,1986,1,0.2011662
ST.THOMAS/BLASENSTEIN,UPPERAUSTRIA,1986,0,0.2010969
NENZING,VORARLBERG,1994,1,0.2010955
NENZING,VORARLBERG,1994,1,0.2010955
BAD LEONFELDEN,UPPERAUSTRIA,1994,0,0.2008368
KOLSASS,TYROL,1994,1,0.2008141
MILS/IMST,TYROL,1994,1,0.2007874
OED-OEHLING,LOWERAUSTRIA,1994,0,0.2007624
KOTTES-PURK,LOWERAUSTRIA,1986,0,0.200692
ST.VEIT/VOGAU,STYRIA,1994,1,0.2006803
VIRGEN,TYROL,1986,1,0.2005623
ASCHBACH-MARKT,LOWERAUSTRIA,1994,0,0.2003978
KOESSEN,TYROL,1990,1,0.2003949
MARKT HARTMANNSDORF,STYRIA,1990,1,0.2003621
PIRCHING/TRAUBENBERG,STYRIA,1986,1,0.2002488
SEEKIRCHEN/WALLERSEE,SALZBURG,1994,0,0.2001689
BIRGITZ,TYROL,1986,1,0.2
PETERSDORF II,STYRIA,1994,1,0.2
PETTNAU,TYROL,1990,1,0.2
EHENBICHL,TYROL,1994,1,0.2
ECHSENBACH,LOWERAUSTRIA,1994,0,0.1997389
AINET,TYROL,1990,1,0.1996233
WILDENDUERNBACH,LOWERAUSTRIA,1990,0,0.199618
NAPPERSDORF-KAMMERSDORF,LOWERAUSTRIA,1994,0,0.1995163
GASCHURN,VORARLBERG,1994,1,0.1995134
GASCHURN,VORARLBERG,1994,1,0.1995134
ST.MARIENKRCHEN/SCHAERD.,UPPERAUSTRIA,1994,0,0.1994434
JAIDHOF,LOWERAUSTRIA,1983,0,0.1994048
UEBERSAXEN,VORARLBERG,1986,1,0.1994048
UEBERSAXEN,VORARLBERG,1986,1,0.1994048
TUMELTSHAM,UPPERAUSTRIA,1986,0,0.1993818
ALDRANS,TYROL,1986,1,0.1993671
NAPPERSDORF-KAMMERSDORF,LOWERAUSTRIA,1986,0,0.1993243
HOCHNEUKIRCHEN-GSCHAIDT,LOWERAUSTRIA,1994,0,0.199262
HERZOGSDORF,UPPERAUSTRIA,1994,0,0.1992157
MUENZBACH,UPPERAUSTRIA,1986,0,0.1991744
ROETHIS,VORARLBERG,1990,1,0.1991295
ROETHIS,VORARLBERG,1990,1,0.1991295
WEILER,VORARLBERG,1994,1,0.1990881
WEILER,VORARLBERG,1994,1,0.1990881
GALLZEIN,TYROL,1983,1,0.1990741
GALLZEIN,TYROL,1983,1,0.1990741
REITH/ALPBACHTAL,TYROL,1986,1,0.1990325
REITH/ALPBACHTAL,TYROL,1986,1,0.1990325
ALTENDORF,LOWERAUSTRIA,1990,0,0.1988636
EBERSDORF,STYRIA,1986,1,0.1988304
BERWANG,TYROL,1994,1,0.1986971
BERWANG,TYROL,1994,1,0.1986971
PRAM,UPPERAUSTRIA,1994,0,0.1986368
WALDKIRCHEN/THAYA,LOWERAUSTRIA,1986,0,0.1986063
ANTHERING,SALZBURG,1986,0,0.1985536
RIED/OBERINNTAL,TYROL,1983,1,0.1985158
RIED/OBERINNTAL,TYROL,1983,1,0.1985158
GERERSDORF,LOWERAUSTRIA,1994,0,0.1984877
KIRCHSCHLAG,LOWERAUSTRIA,1994,0,0.1983806
BAD WALTERSDORF,STYRIA,1994,1,0.1982128
FRANKING,UPPERAUSTRIA,1994,0,0.1981567
RAABS/THAYA,LOWERAUSTRIA,1994,0,0.1981524
KIRCHBERG/MATTINGHOFEN,UPPERAUSTRIA,1990,0,0.1980198
SCHENKENFELDEN,UPPERAUSTRIA,1994,0,0.1979695
OBRITZBERG-RUST,LOWERAUSTRIA,1990,0,0.1979167
THUERINGEN,VORARLBERG,1994,1,0.1978022
THUERINGEN,VORARLBERG,1994,1,0.1978022
SALLINGBERG,LOWERAUSTRIA,1986,0,0.1977107
SCHWARZAU/SCHWARZAUTAL,STYRIA,1990,1,0.1977012
GOING/WILDEN KAISER,TYROL,1994,1,0.1976593
BACH,TYROL,1994,1,0.1976048
BACH,TYROL,1994,1,0.1976048
GOEFIS,VORARLBERG,1994,1,0.197502
GOEFIS,VORARLBERG,1994,1,0.197502
HART/ZILLERTAL,TYROL,1994,1,0.1974638
HART/ZILLERTAL,TYROL,1994,1,0.1974638
BIBERBACH,LOWERAUSTRIA,1994,0,0.1973792
GLOJACH,STYRIA,1986,1,0.1973684
LUDESCH,VORARLBERG,1994,1,0.197356
LUDESCH,VORARLBERG,1994,1,0.197356
HOHENZELL,UPPERAUSTRIA,1986,0,0.1972973
SCHWENDAU,TYROL,1990,1,0.1972414
SCHWENDAU,TYROL,1990,1,0.1972414
VILS,TYROL,1983,1,0.1971496
VILS,TYROL,1983,1,0.1971496
ZWETTL/NIEDEROESTERREICH,LOWERAUSTRIA,1994,0,0.1971288
SILLIAN,TYROL,1990,1,0.1970405
ELSBETHEN,SALZBURG,1994,0,0.1970055
FALKENDORF,STYRIA,1994,1,0.1968504
WEISTRACH,LOWERAUSTRIA,1983,0,0.1968254
UNSERFRAU-ALTWEITRA,LOWERAUSTRIA,1994,0,0.1967213
WOLFURT,VORARLBERG,1994,1,0.1966206
WOLFURT,VORARLBERG,1994,1,0.1966206
GROSSGMAIN,SALZBURG,1994,0,0.1965889
WALDENSTEIN,LOWERAUSTRIA,1986,0,0.1965812
STUMMERBERG,TYROL,1986,1,0.1965443
STUMMERBERG,TYROL,1986,1,0.1965443
ST.ANNA/AIGEN,STYRIA,1983,1,0.1965029
HOECHST,VORARLBERG,1986,1,0.196472
HOECHST,VORARLBERG,1986,1,0.196472
BICHLBACH,TYROL,1990,1,0.196468
BICHLBACH,TYROL,1990,1,0.196468
AHORN,UPPERAUSTRIA,1994,0,0.1962617
ST.RADEGUND,UPPERAUSTRIA,1983,0,0.1962617
LAMBRECHTEN,UPPERAUSTRIA,1983,0,0.1961783
RIEGERSBERG,STYRIA,1990,1,0.1961326
PERNEGG,LOWERAUSTRIA,1994,0,0.1960784
PITZENBERG,UPPERAUSTRIA,1994,0,0.196
RASTENFELD,LOWERAUSTRIA,1994,0,0.1959858
RADKERSBURG UMGEBUNG,STYRIA,1994,1,0.1958855
TRAUNSTEIN,LOWERAUSTRIA,1986,0,0.1958457
PATTIGHAM,UPPERAUSTRIA,1994,0,0.1958333
EDELSBACH/FELDBACH,STYRIA,1994,1,0.1958128
KIRCHBACH/STEIERMARK,STYRIA,1986,1,0.1957975
ERL,TYROL,1994,1,0.1957746
FUSCHL/SEE,SALZBURG,1986,0,0.1957586
MUTTERS,TYROL,1990,1,0.1956522
SENFTENBACH,UPPERAUSTRIA,1986,0,0.195599
SCHWAND/INNKREIS,UPPERAUSTRIA,1986,0,0.195572
NEUSTADTL/DONAU,LOWERAUSTRIA,1994,0,0.195539
ST.LORENZ,UPPERAUSTRIA,1994,0,0.1955193
MANK,LOWERAUSTRIA,1994,0,0.1954887
GRABERN,LOWERAUSTRIA,1986,0,0.1954436
NAVIS,TYROL,1986,1,0.1953676
SCHRATTENBERG,LOWERAUSTRIA,1990,0,0.1953255
KIRCHHEIM/INNKREIS,UPPERAUSTRIA,1986,0,0.1953125
LESACHTAL,CARINTHIA,1994,1,0.1952233
ST.BERNHARD-FRAUENHOFEN,LOWERAUSTRIA,1983,0,0.1950585
WOLFSBERG/SCHWARZAUTAL,STYRIA,1994,1,0.1950287
UMHAUSEN,TYROL,1994,1,0.1948834
REITH/SEEFELD,TYROL,1990,1,0.1948529
STEINBERG/ROFAN,TYROL,1990,1,0.1947368
STEINBERG/ROFAN,TYROL,1990,1,0.1947368
ZOEBERN,LOWERAUSTRIA,1986,0,0.1947308
WANG,LOWERAUSTRIA,1994,0,0.1947149
OEPPING,UPPERAUSTRIA,1990,0,0.1947115
WENIGZELL,STYRIA,1990,1,0.194707
DIETERSDORF/GNASBACH,STYRIA,1994,1,0.1946565
WILDENDUERNBACH,LOWERAUSTRIA,1986,0,0.1946429
MATTSEE,SALZBURG,1986,0,0.1946108
BRUCK/ZILLER,TYROL,1994,1,0.194605
BRUCK/ZILLER,TYROL,1994,1,0.194605
GOERIACH,SALZBURG,1983,0,0.1945946
NAUDERS,TYROL,1994,1,0.1944444
PERCHAU/SATTEL,STYRIA,1983,1,0.1944444
SEEHAM,SALZBURG,1990,0,0.1944444
NAUDERS,TYROL,1994,1,0.1944444
FINKENBERG,TYROL,1994,1,0.1942715
FINKENBERG,TYROL,1994,1,0.1942715
RINN,TYROL,1986,1,0.1941748
PILL,TYROL,1994,1,0.1941545
PILL,TYROL,1994,1,0.1941545
PETERSDORF II,STYRIA,1986,1,0.1941177
STRADEN,STYRIA,1994,1,0.1940727
WEINZIERL/WALDE,LOWERAUSTRIA,1994,0,0.1940639
UEBERSBACH,STYRIA,1990,1,0.1940299
BICHLBACH,TYROL,1994,1,0.1939954
BICHLBACH,TYROL,1994,1,0.1939954
NIEDERHOLLABRUNN,LOWERAUSTRIA,1994,0,0.1939759
HATZENDORF,STYRIA,1994,1,0.1938436
LOCHEN,UPPERAUSTRIA,1994,0,0.193825
ARDAGGER,LOWERAUSTRIA,1986,0,0.1937367
FALLBACH,LOWERAUSTRIA,1986,0,0.1936561
SCHWARZAU/SCHWARZAUTAL,STYRIA,1983,1,0.1936274
KIRCHSCHLAG/BUCKL. WELT,LOWERAUSTRIA,1990,0,0.1935307
LAENGENFELD,TYROL,1990,1,0.1934647
OETZ,TYROL,1986,1,0.1933924
OBERTRUM/SEE,SALZBURG,1983,0,0.1933131
SCHRUNS,VORARLBERG,1994,1,0.1930851
SCHRUNS,VORARLBERG,1994,1,0.1930851
DEUTSCH GORITZ,STYRIA,1986,1,0.1929825
MOOSBACH,UPPERAUSTRIA,1986,0,0.1926978
DEUTSCH GORITZ,STYRIA,1994,1,0.1926606
ST.AGATHA,UPPERAUSTRIA,1994,0,0.1926164
PETTNAU,TYROL,1986,1,0.1925466
ALDRANS,TYROL,1990,1,0.1924975
HEITERWANG,TYROL,1994,1,0.1924686
HEITERWANG,TYROL,1994,1,0.1924686
HUERM,LOWERAUSTRIA,1983,0,0.1923464
ELLBOEGEN,TYROL,1994,1,0.192053
GROSSRUSSBACH,LOWERAUSTRIA,1986,0,0.1920152
LADIS,TYROL,1994,1,0.192
LADIS,TYROL,1994,1,0.192
NIEDERWALDKIRCHEN,UPPERAUSTRIA,1983,0,0.1918239
GILGENBERG/WEILHART,UPPERAUSTRIA,1983,0,0.1917808
STRONSDORF,LOWERAUSTRIA,1986,0,0.1917688
GRAFENSCHLAG,LOWERAUSTRIA,1994,0,0.1917563
BLAINDORF,STYRIA,1994,1,0.1916859
WEIDEN/MARCH,LOWERAUSTRIA,1994,0,0.1914894
KIRCHBACH/STEIERMARK,STYRIA,1990,1,0.1914692
ASCHAU/ZILLERTAL,TYROL,1986,1,0.1914601
ASCHAU/ZILLERTAL,TYROL,1986,1,0.1914601
KORNBERG/RIEGERSBURG,STYRIA,1994,1,0.1912929
RANGGEN,TYROL,1986,1,0.191067
GROSSRUSSBACH,LOWERAUSTRIA,1994,0,0.1908676
UEBERSAXEN,VORARLBERG,1983,1,0.1907895
UEBERSAXEN,VORARLBERG,1983,1,0.1907895
KIRCHHAM,UPPERAUSTRIA,1994,0,0.1907067
WEINZIERL/WALDE,LOWERAUSTRIA,1986,0,0.1906874
TULFES,TYROL,1986,1,0.1905537
KOLLERSCHLAG,UPPERAUSTRIA,1986,0,0.1904762
WAIDHOFEN/THAYA-LAND,LOWERAUSTRIA,1994,0,0.1904762
WENIGZELL,STYRIA,1994,1,0.190239
STUMMERBERG,TYROL,1994,1,0.1902174
STUMMERBERG,TYROL,1994,1,0.1902174
TIEFGRABEN,UPPERAUSTRIA,1994,0,0.1901754
LUSTENAU,VORARLBERG,1986,1,0.1901466
LUSTENAU,VORARLBERG,1986,1,0.1901466
PALTING,UPPERAUSTRIA,1986,0,0.1901408
TIEFENBACH/KAINDORF,STYRIA,1994,1,0.19
GRESTEN-LAND,LOWERAUSTRIA,1983,0,0.1899313
GSCHNITZ,TYROL,1994,1,0.1899225
STAMS,TYROL,1994,1,0.189911
MICHAELNBACH,UPPERAUSTRIA,1983,0,0.1898907
EBERSDORF,STYRIA,1994,1,0.1898734
LUSTENAU,VORARLBERG,1983,1,0.1898471
LUSTENAU,VORARLBERG,1983,1,0.1898471
WEERBERG,TYROL,1990,1,0.1897617
WEERBERG,TYROL,1990,1,0.1897617
REITH/ALPBACHTAL,TYROL,1994,1,0.1896426
REITH/ALPBACHTAL,TYROL,1994,1,0.1896426
VORDERWEISSENBACH,UPPERAUSTRIA,1994,0,0.1895695
RIEGERSBERG,STYRIA,1983,1,0.1894882
JAGERBERG,STYRIA,1990,1,0.1894127
NAVIS,TYROL,1994,1,0.189372
RANGGEN,TYROL,1994,1,0.1893204
WOLFSBERG/SCHWARZAUTAL,STYRIA,1986,1,0.1890909
HERRNBAUMGARTEN,LOWERAUSTRIA,1986,0,0.1889764
LEOPOLDSCHLAG,UPPERAUSTRIA,1986,0,0.1888726
STEINAKIRCHEN/FORST,LOWERAUSTRIA,1983,0,0.1887641
WEISSENKIRCHEN/ATTERGAU,UPPERAUSTRIA,1983,0,0.1886051
DORFBEUERN,SALZBURG,1994,0,0.1885246
KOBLACH,VORARLBERG,1994,1,0.1884155
KOBLACH,VORARLBERG,1994,1,0.1884155
DIERSBACH,UPPERAUSTRIA,1994,0,0.1883455
KIRCHSCHLAG/BUCKL. WELT,LOWERAUSTRIA,1986,0,0.1883385
HOLZGAU,TYROL,1990,1,0.1882353
HOLZGAU,TYROL,1990,1,0.1882353
MUENZKIRCHEN,UPPERAUSTRIA,1994,0,0.1881254
BIERBAUM/AUERSBACH,STYRIA,1990,1,0.1880597
AUERBACH,UPPERAUSTRIA,1986,0,0.1879433
WINKLERN/OBERWOELZ,STYRIA,1994,1,0.1879195
NEUKIRCHEN/WALDE,UPPERAUSTRIA,1994,0,0.1878788
ZEILLERN,LOWERAUSTRIA,1986,0,0.1878788
GROSSSCHOENAU,LOWERAUSTRIA,1990,0,0.1878453
FULPMES,TYROL,1994,1,0.1878323
ST.ANTON/ARLBERG,TYROL,1983,1,0.1877283
ST.ANTON/ARLBERG,TYROL,1983,1,0.1877283
POETTING,UPPERAUSTRIA,1986,0,0.1876923
EIDENBERG,UPPERAUSTRIA,1986,0,0.1876268
NEUKIRCHEN/LAMBACH,UPPERAUSTRIA,1994,0,0.1876209
TUX,TYROL,1994,1,0.187619
TUX,TYROL,1994,1,0.187619
THIERSEE,TYROL,1986,1,0.1875872
THIERSEE,TYROL,1986,1,0.1875872
WEERBERG,TYROL,1983,1,0.1875607
WEERBERG,TYROL,1983,1,0.1875607
MAYRHOFEN,TYROL,1994,1,0.1875361
MAYRHOFEN,TYROL,1994,1,0.1875361
BREITENFELD/TANNENRIEGEL,STYRIA,1990,1,0.1875
RIED/OBERINNTAL,TYROL,1986,1,0.1872852
RIED/OBERINNTAL,TYROL,1986,1,0.1872852
GROSS-GERUNGS,LOWERAUSTRIA,1986,0,0.1872284
ZELL/MOOS,UPPERAUSTRIA,1994,0,0.1871508
HARTL,STYRIA,1983,1,0.1871227
BAD KREUZEN,UPPERAUSTRIA,1990,0,0.1871166
LOHNSBURG/KOBERNAUSSERW.,UPPERAUSTRIA,1994,0,0.1870824
GNADENDORF,LOWERAUSTRIA,1983,0,0.1870504
RAAB,UPPERAUSTRIA,1994,0,0.1866987
KRUMEGG,STYRIA,1994,1,0.1866359
ST.ULRICH/PILLERSEE,TYROL,1994,1,0.1865889
DUENS,VORARLBERG,1990,1,0.1865285
DUENS,VORARLBERG,1990,1,0.1865285
GROSS-SCHWEINBARTH,LOWERAUSTRIA,1986,0,0.1864407
MARIASTEIN,TYROL,1990,1,0.1864407
ST.AGATHA,UPPERAUSTRIA,1983,0,0.1861063
SCHEFFAU/WILDEN KAISER,TYROL,1983,1,0.1860465
SCHEFFAU/WILDEN KAISER,TYROL,1983,1,0.1860465
MARIA NEUSTIFT,UPPERAUSTRIA,1983,0,0.1860215
NIEDERWALDKIRCHEN,UPPERAUSTRIA,1994,0,0.186
MATREI IN OSTTIROL,TYROL,1986,1,0.1859277
KIRCHBERG/MATTINGHOFEN,UPPERAUSTRIA,1994,0,0.1856392
WAIDHOFEN/THAYA-LAND,LOWERAUSTRIA,1986,0,0.1856287
FUEGENBERG,TYROL,1986,1,0.1856
ST.ANNA/AIGEN,STYRIA,1990,1,0.1856
FUEGENBERG,TYROL,1986,1,0.1856
PABNEUKIRCHEN,UPPERAUSTRIA,1983,0,0.1855769
KAINDORF,STYRIA,1986,1,0.1855204
MILS,TYROL,1994,1,0.1854991
ST.AEGIDI,UPPERAUSTRIA,1990,0,0.1854584
TUX,TYROL,1986,1,0.1854185
TUX,TYROL,1986,1,0.1854185
VIRGEN,TYROL,1994,1,0.1853496
BRAND-LAABEN,LOWERAUSTRIA,1994,0,0.1853448
SCHLEEDORF,SALZBURG,1983,0,0.1852792
DOBERSBERG,LOWERAUSTRIA,1994,0,0.1852535
KILB,LOWERAUSTRIA,1994,0,0.1851604
ST.JOHANN/WIMBERG,UPPERAUSTRIA,1994,0,0.185124
ALTACH,VORARLBERG,1994,1,0.1849785
ALTACH,VORARLBERG,1994,1,0.1849785
HERRNBAUMGARTEN,LOWERAUSTRIA,1990,0,0.1848617
ST.BERNHARD-FRAUENHOFEN,LOWERAUSTRIA,1990,0,0.1846554
KAUNS,TYROL,1986,1,0.1845494
KAUNS,TYROL,1986,1,0.1845494
SCHMIRN,TYROL,1990,1,0.1845343
GNADENDORF,LOWERAUSTRIA,1990,0,0.1844059
KAINDORF,STYRIA,1990,1,0.1841808
KOHLBERG,STYRIA,1994,1,0.184
ST.ANNA/AIGEN,STYRIA,1986,1,0.184
MICHAELNBACH,UPPERAUSTRIA,1990,0,0.1839557
FRUTTEN-GIESSELSDORF,STYRIA,1994,1,0.1838074
VORNHOLZ,STYRIA,1994,1,0.1837161
OBSTEIG,TYROL,1983,1,0.1836735
VORNHOLZ,STYRIA,1983,1,0.1836735
SEEHAM,SALZBURG,1994,0,0.1835206
SEEFELD/TIROL,TYROL,1983,1,0.1834278
NIKOLSDORF,TYROL,1986,1,0.1833977
KOESSEN,TYROL,1986,1,0.1833004
LIMBACH/NEUDAU,STYRIA,1986,1,0.1832461
SCHWENDAU,TYROL,1986,1,0.1832168
SCHWENDAU,TYROL,1986,1,0.1832168
BACH,TYROL,1983,1,0.1831683
BACH,TYROL,1983,1,0.1831683
DIETERSDORF/GNASBACH,STYRIA,1990,1,0.1831502
GALLZEIN,TYROL,1994,1,0.1830357
GALLZEIN,TYROL,1994,1,0.1830357
WEISSENKIRCHEN/PERSCHLING,LOWERAUSTRIA,1986,0,0.1829419
FRUTTEN-GIESSELSDORF,STYRIA,1990,1,0.1829026
TELFES/STUBAI,TYROL,1994,1,0.1828125
FAISTENAU,SALZBURG,1986,0,0.1827451
ZEDERHAUS,SALZBURG,1986,0,0.1823362
