voter.id,treatment,victim.status,ge2000,ge2002,fam.members,age,party,sex,pct.white,median.income
16146,1,3,Y,1,2,42,N,M,0.761317,53750
16147,0,3,Y,1,1,87,N,F,0.717226,50347
16148,1,3,Y,1,1,37,N,M,0.761317,53750
16149,0,3,Y,1,2,81,D,F,0.877232,72500
16150,0,3,N,0,2,86,D,M,0.877232,72500
16151,1,2,N,0,4,60,N,F,0.761317,53750
16152,1,3,Y,1,2,66,N,M,0.761317,53750
16153,1,3,Y,1,1,43,N,M,NA,NA
16154,0,2,Y,1,1,73,D,M,0.921287,66250
16155,0,3,A,0,1,72,N,F,0.921287,66250
16156,0,3,N,0,1,87,N,M,0.974614,82010
16157,0,3,Y,1,1,54,N,F,0.919518,70558
16158,0,3,N,0,1,67,N,F,0.890485,81049
16159,0,3,Y,1,1,75,N,F,0.877232,72500
16160,0,3,N,0,1,72,N,F,0.901756,75216
16161,0,3,Y,1,5,58,N,M,0.974614,82010
16162,0,3,Y,1,2,59,N,M,0.898584,79724
16163,1,3,N,0,1,40,N,F,0.761317,53750
16164,0,3,N,0,2,78,N,F,0.921287,66250
16165,0,3,N,0,2,83,N,M,0.895859,72279
16166,0,3,Y,0,5,53,N,F,0.974614,82010
16167,1,2,N,0,4,34,N,F,0.761317,53750
16168,0,3,Y,1,1,64,N,F,0.91828,88334
16169,0,3,N,0,1,54,D,M,0.717226,50347
16170,0,3,N,0,4,53,N,F,0.907627,69157
16171,0,3,N,0,4,56,D,M,0.907627,69157
16172,1,3,N,0,1,35,N,F,0.761317,53750
16173,0,3,Y,1,1,55,N,F,0.92543,71406
16174,0,3,Y,1,3,54,D,M,0.881919,78580
16175,0,3,A,1,3,53,D,F,0.881919,78580
16176,0,3,Y,0,2,45,D,M,0.919518,70558
16177,0,3,Y,0,2,44,N,F,0.919518,70558
16178,0,3,Y,1,3,68,N,F,0.895859,72279
16179,0,3,Y,1,1,63,N,F,0.895859,72279
16180,0,3,Y,1,3,55,N,M,0.921287,66250
16181,0,3,Y,1,3,53,N,F,0.921287,66250
16182,0,3,Y,0,2,66,N,F,0.895859,72279
16183,0,3,N,0,2,66,N,M,0.895859,72279
16184,0,3,N,0,2,59,D,M,0.974614,82010
16185,0,3,Y,1,2,53,D,F,0.974614,82010
16186,0,3,Y,0,2,42,I,M,0.901756,75216
16187,0,3,Y,1,2,76,N,F,0.936524,53382
16188,1,3,Y,1,3,53,N,F,0.934765,61429
16189,1,3,Y,1,3,53,N,M,0.934765,61429
16190,0,3,Y,1,2,50,N,F,0.898584,79724
16191,0,3,Y,0,2,56,N,M,0.898584,79724
16192,0,3,Y,1,1,46,N,F,0.895859,72279
16193,0,3,Y,0,2,40,N,F,0.901756,75216
16194,0,3,N,0,2,70,N,F,0.907627,69157
16195,0,3,Y,1,2,70,N,M,0.907627,69157
16196,0,3,Y,0,3,52,D,F,0.890485,81049
16197,0,3,Y,0,3,56,D,M,0.890485,81049
16198,0,3,N,0,2,62,N,M,0.895859,72279
16199,1,3,N,0,2,56,D,F,0.937984,87448
16200,0,3,Y,1,1,82,D,F,0.936524,53382
16201,1,3,Y,1,3,55,N,F,0.946682,72143
16202,1,3,Y,1,1,45,N,F,0.898584,79724
16203,1,3,N,0,2,37,D,M,0.861288,61346
16204,0,3,N,0,1,54,N,M,0.895859,72279
16205,0,3,Y,1,2,36,D,M,0.934765,61429
16206,0,3,N,0,1,39,N,M,0.895859,72279
16207,1,2,N,0,1,45,N,F,NA,NA
16208,0,3,Y,1,1,58,N,F,0.872297,70375
16209,0,3,N,0,4,53,N,F,0.895859,72279
16210,0,3,Y,1,2,48,N,F,0.907627,69157
16211,0,3,Y,1,2,54,N,M,0.907627,69157
16212,0,3,Y,1,3,52,N,M,0.901756,75216
16213,0,3,Y,1,3,50,N,F,0.901756,75216
16214,0,3,Y,0,1,38,N,F,0.895859,72279
16215,0,3,N,0,2,37,N,M,0.921287,66250
16216,0,3,Y,1,1,38,N,F,0.919518,70558
16217,0,3,N,0,2,79,N,F,0.895859,72279
16218,0,3,Y,0,1,63,I,F,0.717226,50347
16219,0,3,Y,0,2,32,N,F,0.895859,72279
16220,0,3,N,0,2,63,N,M,0.900332,69231
16221,0,3,Y,1,2,39,N,F,0.949292,91571
16222,0,3,N,0,2,53,N,F,0.900332,69231
16223,0,3,N,0,2,66,N,M,0.907627,69157
16224,0,3,N,0,2,59,N,F,0.907627,69157
16225,0,3,Y,1,2,42,N,F,0.890485,81049
16226,0,3,Y,1,2,44,N,M,0.890485,81049
16227,0,3,Y,1,1,80,N,F,0.921287,66250
16228,0,2,Y,0,1,32,N,F,0.898584,79724
16229,0,3,N,0,2,61,N,M,0.895859,72279
16230,0,3,N,0,1,69,N,M,0.895859,72279
16231,0,3,N,0,1,48,N,F,0.949292,91571
16232,1,3,Y,1,2,32,N,M,0.898584,79724
16233,0,3,Y,0,2,46,N,F,0.895859,72279
16234,0,3,Y,0,2,49,N,M,0.895859,72279
16235,1,3,Y,1,2,41,N,M,0.946682,72143
16236,0,3,Y,1,1,41,D,F,0.895859,72279
16237,0,3,N,0,4,54,D,M,0.92543,71406
16238,0,3,N,0,4,51,D,F,0.92543,71406
16239,0,3,Y,1,2,41,I,M,0.921287,66250
16240,0,3,Y,0,3,51,N,M,0.881919,78580
16241,0,3,Y,0,3,51,N,F,0.881919,78580
16242,0,3,Y,1,2,72,D,F,0.918486,80908
16243,0,3,Y,0,3,52,N,M,0.907627,69157
16244,0,3,Y,1,3,49,N,F,0.907627,69157
16245,0,3,Y,1,2,44,D,F,0.898584,79724
16246,0,3,Y,1,2,45,N,M,0.898584,79724
16247,1,3,Y,0,2,47,N,F,0.861288,61346
16248,1,3,N,0,2,50,N,M,0.861288,61346
16249,0,3,Y,1,2,42,D,F,0.907627,69157
16250,0,3,Y,0,6,50,N,F,0.900332,69231
16251,0,3,N,0,6,50,D,M,0.900332,69231
16252,1,3,Y,0,2,41,N,F,0.946682,72143
16253,0,3,Y,1,2,44,D,M,0.907627,69157
16254,0,3,Y,1,2,77,D,M,0.918486,80908
16255,0,3,N,0,1,83,N,F,0.895859,72279
16256,1,3,N,0,2,30,N,M,0.898584,79724
16257,1,3,N,0,3,30,N,F,0.937984,87448
16258,0,2,Y,1,1,47,N,F,0.934765,61429
16259,0,3,N,0,1,43,N,F,0.895859,72279
16260,0,3,N,0,5,30,N,F,0.974614,82010
16261,0,3,N,0,1,31,D,M,0.918486,80908
16262,0,3,Y,1,2,39,N,F,0.895859,72279
16263,0,3,Y,1,2,61,N,M,0.895859,72279
16264,0,3,Y,1,1,46,D,F,0.949292,91571
16265,0,3,N,0,4,29,N,M,0.907627,69157
16266,1,3,N,0,1,55,N,F,0.937984,87448
16267,0,3,Y,0,2,40,N,F,0.881919,78580
16268,0,3,Y,0,2,41,N,M,0.881919,78580
16269,0,3,Y,1,2,71,N,F,0.907627,69157
16270,0,3,N,0,2,75,N,M,0.907627,69157
16271,1,3,Y,0,2,41,D,F,0.937984,87448
16272,1,3,Y,0,2,46,I,F,0.937984,87448
16273,0,3,Y,0,1,43,D,F,0.918486,80908
16274,0,2,Y,1,1,39,D,F,0.895859,72279
16275,0,3,N,0,1,48,D,F,0.895859,72279
16276,1,3,N,0,2,44,N,M,0.946682,72143
16277,1,3,N,0,2,40,N,F,0.946682,72143
16278,0,3,Y,1,2,41,N,F,0.843072,65469
16279,0,3,Y,1,2,41,N,M,0.890485,81049
16280,0,3,Y,1,1,36,N,F,0.898584,79724
16281,1,3,N,0,1,47,D,F,0.898584,79724
16282,0,3,Y,0,2,45,N,F,0.895859,72279
16283,0,3,Y,1,2,47,N,M,0.895859,72279
16284,0,3,N,0,2,53,N,F,0.895859,72279
16285,0,3,Y,1,4,49,N,F,0.843072,65469
16286,0,3,Y,1,4,49,N,M,0.843072,65469
16287,0,3,N,0,2,29,D,F,0.895859,72279
16288,0,3,N,0,2,31,N,M,0.895859,72279
16289,0,3,N,0,2,28,N,M,0.895859,72279
16290,0,3,N,0,3,32,N,F,0.895859,72279
16291,0,2,Y,1,1,36,D,F,0.974614,82010
16292,0,3,N,1,2,39,D,F,0.91828,88334
16293,0,3,N,1,2,43,N,M,0.91828,88334
16294,0,3,N,0,2,28,N,F,0.898584,79724
16295,0,3,N,0,1,36,N,M,0.870109,63359
16296,0,3,N,0,2,41,N,F,0.921287,66250
16297,0,3,Y,1,1,43,N,M,0.918486,80908
16298,0,3,Y,1,1,44,N,F,0.895859,72279
16299,0,3,Y,1,1,58,D,F,0.895859,72279
16300,0,3,N,0,2,31,N,F,0.895859,72279
16301,1,2,Y,1,1,41,N,F,0.898584,79724
16302,0,3,Y,1,5,47,D,F,0.870109,63359
16303,0,3,Y,1,5,49,N,M,0.870109,63359
16304,0,2,Y,0,1,39,D,F,0.895859,72279
16305,0,3,Y,1,2,46,N,M,0.895859,72279
16306,0,3,Y,0,2,45,N,F,0.895859,72279
16307,0,3,N,0,2,58,N,M,0.895859,72279
16308,0,2,Y,0,1,32,N,F,0.895859,72279
16309,0,3,Y,1,1,59,N,M,0.895859,72279
16310,0,3,N,0,4,33,N,M,0.895859,72279
16311,0,3,N,0,4,33,D,F,0.872297,70375
16312,0,3,Y,0,2,44,D,M,0.895859,72279
16313,0,3,Y,0,2,41,D,F,0.895859,72279
16314,1,3,Y,0,2,47,N,F,0.843072,65469
16315,1,3,Y,0,2,43,N,M,0.843072,65469
16316,0,3,N,0,2,36,N,F,0.921287,66250
16317,0,3,N,0,2,44,N,M,0.921287,66250
16318,0,3,N,0,2,42,N,M,0.921287,66250
16319,0,2,N,0,1,33,N,F,0.936524,53382
16320,0,3,Y,1,3,30,N,M,0.895859,72279
16321,0,2,Y,1,1,38,N,F,0.881919,78580
16322,1,3,N,0,3,48,N,F,0.937984,87448
16323,1,3,N,0,3,48,N,M,0.937984,87448
16324,0,3,N,0,2,32,N,M,0.895859,72279
16325,1,3,N,0,2,30,I,F,0.861288,61346
16326,1,2,Y,0,1,67,D,F,0.934765,61429
16327,0,3,Y,0,2,44,I,M,0.843072,65469
16328,0,3,N,0,4,26,N,M,0.872297,70375
16329,0,3,N,0,5,25,D,F,0.870109,63359
16330,0,3,N,0,4,25,N,M,0.92543,71406
16331,0,3,Y,1,1,49,N,F,0.901756,75216
16332,0,3,N,0,1,25,N,M,0.881919,78580
16333,1,3,N,0,1,46,D,F,0.861288,61346
16334,0,3,Y,0,1,43,D,F,0.949292,91571
16335,0,3,N,0,2,52,N,M,0.895859,72279
16336,0,3,N,0,2,83,D,F,0.895859,72279
16337,0,3,N,0,2,48,N,F,0.895859,72279
16338,0,3,Y,1,2,44,N,M,0.949292,91571
16339,0,3,Y,0,2,72,N,M,0.974614,82010
16340,0,2,N,0,1,35,N,F,0.921287,66250
16341,0,3,Y,0,6,25,N,F,0.900332,69231
16342,0,3,N,0,2,35,N,M,0.843072,65469
16343,0,3,N,0,2,34,N,F,0.843072,65469
16344,0,3,Y,1,1,53,N,M,0.881919,78580
16345,0,3,Y,1,1,54,D,M,0.890485,81049
16346,0,3,Y,0,1,48,N,F,0.872297,70375
16347,0,3,N,0,3,24,D,F,0.901756,75216
16348,1,3,Y,0,3,24,N,F,0.946682,72143
16349,0,3,Y,0,1,58,N,F,0.974614,82010
16350,0,3,Y,1,3,24,N,F,0.881919,78580
16351,0,3,Y,0,1,50,N,F,0.895859,72279
16352,0,3,N,0,2,25,I,M,0.895859,72279
16353,0,2,N,0,1,34,N,M,0.895859,72279
16354,0,3,N,0,4,24,N,F,0.843072,65469
16355,0,3,Y,0,2,51,N,M,0.921287,66250
16356,0,3,Y,0,2,40,N,F,0.921287,66250
16357,0,3,N,0,1,36,N,M,0.907627,69157
16358,0,3,N,0,1,68,N,F,0.91828,88334
16359,0,3,Y,1,1,58,N,F,0.895859,72279
16360,0,2,N,0,1,42,I,F,0.901756,75216
16361,0,2,N,0,1,59,N,F,0.854314,56023
16362,0,3,Y,0,2,31,N,M,0.91828,88334
16363,0,3,Y,0,2,31,N,F,0.91828,88334
16364,0,3,Y,1,1,36,N,F,0.895859,72279
16365,0,3,N,0,1,70,D,F,0.717226,50347
16366,0,3,N,0,2,60,N,M,0.717226,50347
16367,0,3,N,0,1,49,N,M,0.826291,53629
16368,0,3,Y,0,2,48,N,M,0.895859,72279
16369,0,3,N,1,1,36,N,M,0.921287,66250
16370,1,2,N,0,1,42,D,M,0.887331,69327
16371,0,3,N,0,1,43,N,M,0.895859,72279
16372,0,3,N,0,1,33,N,M,0.895859,72279
16373,1,3,N,1,2,36,N,F,0.898584,79724
16374,1,3,N,1,2,40,D,M,0.898584,79724
16375,0,3,N,0,6,23,N,F,0.900332,69231
16376,0,3,Y,1,1,36,D,M,0.854314,56023
16377,0,3,Y,1,2,65,N,F,0.91828,88334
16378,0,3,N,0,4,55,N,M,0.895859,72279
16379,0,3,N,0,6,26,N,F,0.900332,69231
16380,0,3,Y,1,2,41,D,F,0.936524,53382
16381,0,3,Y,0,2,34,D,F,0.901756,75216
16382,0,3,N,0,4,56,N,M,0.872297,70375
16383,0,3,Y,1,2,45,N,M,0.934765,61429
16384,0,3,Y,0,2,42,N,F,0.934765,61429
16385,0,3,N,1,3,45,N,M,0.92543,71406
16386,0,3,A,1,3,45,N,F,0.92543,71406
16387,0,3,Y,0,1,53,D,F,0.91828,88334
16388,0,3,Y,0,2,37,N,M,0.895859,72279
16389,0,3,Y,1,2,47,N,M,0.901756,75216
16390,0,3,N,0,1,40,D,F,0.854314,56023
16391,0,2,N,0,1,26,N,F,0.895859,72279
16392,0,3,N,0,1,31,N,F,0.717226,50347
16393,0,3,Y,0,2,33,N,F,0.934765,61429
16394,0,3,N,0,2,20,N,M,0.854595,131179
16395,1,2,Y,1,1,43,N,F,0.942511,93096
16396,0,3,N,0,2,39,N,F,0.895859,72279
16397,0,3,N,0,2,36,N,M,0.895859,72279
16398,0,3,N,0,4,30,N,F,0.872297,70375
16399,0,2,A,0,4,21,D,M,0.724138,102635
16400,0,3,Y,1,1,22,D,F,0.052795,37857
16401,0,3,Y,0,1,34,D,M,0.898584,79724
16402,1,3,Y,1,2,35,N,M,0.946682,72143
16403,0,3,Y,0,1,49,N,M,0.840102,102233
16404,0,3,Y,0,2,35,N,F,0.889881,200001
16405,0,3,N,0,2,46,N,M,0.579414,52031
16406,0,3,N,0,2,31,N,F,0.579414,52031
16407,0,3,N,0,2,31,N,M,0.579414,52031
16408,1,3,A,0,2,26,D,F,0.969799,176583
16409,0,2,Y,1,1,53,N,F,0.870109,63359
16410,1,3,N,0,2,32,N,M,0.887331,69327
16411,0,2,Y,0,1,34,N,M,0.925258,161166
16412,0,3,N,0,1,37,N,M,0.895859,72279
16413,0,3,A,1,3,21,N,F,0.969799,176583
16414,0,3,A,0,4,20,D,F,0.952227,110805
16415,0,3,N,0,1,31,N,F,0.864829,60469
16416,0,2,Y,1,1,37,N,F,0.92091,115768
16417,0,3,Y,1,1,33,D,F,0.854314,56023
16418,0,2,A,0,4,21,D,M,0.724138,102635
16419,0,3,N,0,1,38,N,M,0.568323,50469
16420,0,3,Y,1,2,66,N,F,0.936524,53382
16421,0,3,Y,1,2,72,N,M,0.936524,53382
16422,0,3,N,0,1,22,N,M,0.900332,69231
16423,0,3,Y,1,5,24,N,M,0.974614,82010
16424,0,2,Y,1,1,34,D,F,0.92543,71406
16425,1,3,Y,0,2,32,N,F,0.887331,69327
16426,1,3,N,0,2,44,N,M,0.791667,86802
16427,1,3,Y,0,2,44,N,F,0.791667,86802
16428,1,3,Y,0,3,31,N,F,0.861288,61346
16429,1,3,N,0,3,22,N,F,0.934765,61429
16430,0,3,Y,1,4,31,N,F,0.849192,66400
16430,0,3,Y,1,4,31,N,F,0.849192,66400
16431,0,2,N,0,1,30,D,F,0.70615,51288
16432,0,3,N,0,1,68,I,F,0.295351,30875
16433,0,3,Y,1,2,35,N,M,0.852003,89817
16434,0,3,N,0,1,21,D,F,0.052795,37857
16435,0,3,N,0,1,27,N,M,0.79918,66974
16436,0,3,N,0,1,31,N,M,0.874357,90049
16437,0,3,Y,1,3,26,N,M,0.495519,54412
16438,0,3,Y,1,1,20,D,M,0.229721,67750
16439,0,3,N,0,1,38,N,F,0.895859,72279
16440,0,2,N,0,1,52,N,F,0.852003,89817
16441,0,3,N,0,2,23,N,M,0.895859,72279
16442,0,3,N,0,1,54,N,F,0.918486,80908
16443,1,3,N,0,3,56,N,F,0.861288,61346
16444,0,3,N,1,3,22,N,M,0.92543,71406
16445,0,3,N,0,3,25,D,M,0.640555,63582
16446,0,3,Y,0,2,33,D,F,0.959669,101390
16447,0,3,N,0,3,40,N,M,0.640555,63582
16448,0,3,Y,1,2,42,D,F,0.940741,87099
16449,0,3,N,0,1,20,N,F,0.277442,25250
16450,0,3,N,0,1,20,D,M,0.872654,82637
16451,0,3,Y,1,2,31,D,F,0.660764,60625
16452,1,2,Y,1,1,42,D,F,0.946682,72143
16453,0,3,Y,1,2,39,N,M,0.969799,176583
16454,1,3,Y,1,3,53,D,M,0.044607,44375
16455,0,3,N,0,2,20,N,F,0.831726,76486
16456,0,3,N,0,1,66,D,F,0.052795,37857
16457,0,3,Y,0,2,39,N,M,0.933268,200001
16458,1,3,Y,0,2,42,I,M,0.277442,25250
16459,0,2,Y,1,1,35,N,F,0.863253,100892
16460,0,3,N,0,5,23,N,F,0.925258,161166
16461,0,3,Y,0,1,36,N,M,0.872654,82637
16462,0,3,N,0,2,36,D,F,0.660764,60625
16463,0,3,N,0,1,29,N,F,0.658993,61063
16464,0,3,Y,1,1,39,D,F,0.82572,94137
16465,0,3,N,0,1,29,D,M,0.906188,122470
16466,0,3,N,0,2,21,N,F,0.953237,133553
16466,0,3,N,0,2,21,N,F,0.953237,133553
16467,0,3,N,0,1,45,N,M,0.891967,110183
16468,0,3,N,0,1,55,N,F,0.902703,107448
16469,0,3,Y,1,1,63,N,M,0.952227,110805
16470,0,2,Y,0,3,42,N,F,0.39893,33750
16471,1,3,N,0,1,36,N,F,0.373648,48450
16472,1,3,N,0,2,46,N,M,0.92667,200001
16473,0,3,N,0,3,20,D,M,0.39893,33750
16474,0,3,Y,1,2,41,D,F,0.912777,118633
16475,0,3,Y,0,2,34,N,F,0.887192,186008
16476,0,3,Y,0,2,36,D,M,0.887192,186008
16477,0,3,Y,1,2,43,D,M,0.912777,118633
16478,0,3,N,0,1,27,N,M,0.874357,90049
16479,1,3,Y,0,2,30,N,F,0.939568,119901
16480,1,3,Y,1,2,30,N,M,0.939568,119901
16481,1,3,N,0,1,20,N,M,0.942511,93096
16482,0,3,N,0,1,20,D,F,0.952227,110805
16483,0,3,A,0,4,20,I,M,0.942879,130622
16484,0,3,Y,0,2,74,N,F,0.650024,71174
16485,0,3,N,0,2,28,N,F,0.640555,63582
16486,0,3,N,0,2,74,N,M,0.650024,71174
16487,0,3,Y,1,1,59,N,F,0.818182,68813
16488,0,3,N,0,1,20,D,F,0.940741,87099
16489,0,3,Y,1,2,37,D,F,0.969799,176583
16490,0,3,Y,0,2,38,D,F,0.660764,60625
16491,0,3,Y,1,1,81,N,F,0.912777,118633
16492,0,3,Y,1,1,32,D,M,0.818182,68813
16493,1,3,Y,0,2,41,N,F,0.963504,146358
16494,0,3,Y,1,2,71,N,F,0.941096,23036
16495,0,3,Y,0,2,40,N,F,0.903883,127750
16496,0,3,Y,1,2,34,N,M,0.939568,119901
16497,0,3,N,0,2,33,N,M,0.658993,61063
16498,0,3,N,0,5,27,N,F,0.874357,90049
16499,0,3,Y,1,2,47,I,F,0.940741,87099
16500,0,2,N,0,3,20,D,F,0.858059,147839
16501,1,3,Y,1,1,52,D,F,0.834081,79870
16502,0,3,Y,0,2,20,I,F,0.940741,87099
16503,0,3,Y,1,1,49,N,M,0.883683,82396
16504,0,3,Y,0,2,35,N,F,0.941316,200001
16505,0,3,Y,1,2,37,N,M,0.941316,200001
16506,0,3,N,0,1,29,N,F,0.662116,65694
16507,0,3,N,0,1,94,N,F,0.9033,150000
16508,0,3,Y,1,2,38,D,M,0.863257,80931
16509,0,3,Y,1,2,38,D,F,0.863257,80931
16510,0,3,Y,1,1,23,D,F,0.023359,51406
16511,0,3,N,0,2,45,I,M,0.890093,70465
16512,0,3,N,1,3,20,D,M,0.933268,200001
16513,0,3,Y,1,2,29,D,F,0.90959,134923
16514,0,3,Y,1,1,32,N,F,0.560188,56020
16515,0,3,N,0,2,40,N,F,0.620313,62610
16516,0,3,N,0,2,38,N,M,0.620313,62610
16517,0,3,N,0,1,39,N,F,0.650031,68594
16518,0,3,Y,0,1,19,N,M,0.70615,51288
16519,0,3,N,0,1,31,N,F,0.455275,46250
16520,0,3,Y,0,1,58,D,M,0.734257,66544
16521,0,2,N,0,1,36,D,F,0.866795,120777
16522,0,3,N,0,2,43,N,F,0.781139,102049
16523,0,3,N,0,2,42,N,M,0.781139,102049
16524,0,3,N,0,4,27,N,F,0.894912,97641
16525,0,3,Y,0,4,27,D,F,0.894912,97641
16526,1,2,Y,1,1,39,N,M,0.725669,60833
16527,0,3,N,0,1,40,D,F,0.939568,119901
16528,1,3,Y,0,1,29,D,F,0.455275,46250
16529,1,3,N,0,5,23,N,M,0.888021,144643
16530,0,3,Y,1,2,30,N,F,0.82572,94137
16531,0,3,N,0,2,31,N,F,0.940741,87099
16532,0,2,N,0,1,30,N,F,0.560188,56020
16533,0,3,Y,1,2,47,N,F,0.817294,59688
16534,0,2,Y,1,1,33,I,F,0.872654,82637
16535,0,3,N,0,1,30,N,M,0.852003,89817
16536,0,3,Y,0,1,35,N,M,0.942879,130622
16537,0,3,N,0,1,40,D,M,0.824754,73438
16538,1,3,Y,1,2,29,N,M,0.949355,158272
16539,0,3,N,0,1,23,N,M,0.229721,67750
16540,0,3,N,0,4,20,I,F,0.940741,87099
16541,1,3,Y,0,3,20,N,F,0.942511,93096
16542,0,3,N,0,2,28,D,F,0.73565,61750
16543,1,2,Y,0,1,31,N,M,0.916064,166361
16544,0,3,N,1,3,19,N,M,0.879268,68056
16545,0,3,Y,1,1,46,N,M,0.640555,63582
16546,0,3,Y,1,2,24,N,F,0.670968,66838
16547,0,3,N,0,6,25,N,M,0.872654,82637
16548,1,3,Y,0,2,37,D,F,0.950262,91701
16549,0,3,Y,1,1,48,D,F,0.840102,102233
16550,0,3,Y,0,1,72,N,M,0.620313,62610
16551,0,3,N,0,1,69,D,F,0.033722,27959
16552,0,3,Y,0,1,34,N,F,0.916064,166361
16553,1,3,Y,1,2,38,D,F,0.660764,60625
16554,0,3,Y,0,1,39,D,F,0.640555,63582
16555,0,3,N,0,1,32,N,F,0.546213,49958
16556,0,3,N,0,1,44,N,F,0.660764,60625
16557,1,3,Y,0,1,45,D,F,0.369989,55066
16558,1,3,N,0,1,45,N,M,0.254011,76882
16559,0,3,Y,0,1,40,D,F,0.673029,70724
16560,0,3,N,0,3,23,N,F,0.908562,126827
16561,0,2,A,1,3,19,N,F,0.831726,76486
16562,1,2,Y,1,3,20,N,M,0.778213,71750
16563,1,3,Y,0,1,23,N,F,0.277442,25250
16564,0,3,N,0,2,51,D,M,0.912139,87547
16565,0,3,Y,1,2,47,D,F,0.912139,87547
16566,1,3,Y,0,1,47,D,M,0.369989,55066
16567,0,3,Y,1,2,43,N,F,0.90959,134923
16568,0,3,Y,0,1,47,D,F,0.66761,80870
16569,0,3,Y,0,4,26,D,F,0.86357,89680
16570,1,2,A,0,2,22,N,F,0.852003,89817
16571,0,3,Y,0,3,56,N,M,0.933268,200001
16572,1,3,N,0,1,30,D,F,0.373648,48450
16573,0,3,Y,1,2,81,N,F,0.640555,63582
16574,0,3,N,0,1,20,N,M,0.912777,118633
16575,0,2,N,0,3,22,N,M,0.852003,89817
16576,0,3,Y,0,1,33,N,M,0.549442,61328
16577,0,3,Y,1,2,48,D,M,0.940741,87099
16578,0,3,N,0,4,19,N,M,0.435354,44792
16579,0,3,N,0,1,41,N,M,0.640555,63582
16580,1,3,N,0,2,60,D,F,0.660764,60625
16581,1,3,N,0,2,59,D,M,0.660764,60625
16582,0,2,N,0,3,25,D,F,0.883683,82396
16583,0,3,N,0,2,27,N,F,0.229721,67750
16584,0,3,Y,0,1,31,N,M,0.229721,67750
16585,0,2,Y,0,3,52,N,F,0.953237,133553
16585,0,3,Y,0,3,52,N,F,0.953237,133553
16586,0,3,Y,0,1,29,N,F,0.818182,68813
16587,0,3,Y,0,1,41,N,F,0.92667,200001
16588,0,3,Y,0,2,19,N,F,0.936632,112665
16589,0,3,N,0,3,19,N,M,0.907303,200001
16590,0,3,N,0,2,39,N,M,0.737705,51750
16591,0,3,Y,0,2,40,N,M,0.660764,60625
16592,0,3,N,0,1,30,D,F,0.787982,68258
16593,0,2,A,0,3,20,N,M,0.824754,73438
16594,0,2,A,0,4,19,N,M,0.885809,111401
16595,0,3,N,0,3,19,N,M,0.70615,51288
16596,0,3,N,0,1,25,D,F,0.70615,51288
16597,0,3,N,0,1,24,N,M,0.295351,30875
16598,0,3,Y,1,1,40,D,M,0.79918,66974
16599,0,3,N,0,3,19,D,F,0.735069,103016
16600,0,3,N,0,2,19,N,F,0.651868,60400
16601,0,3,Y,0,1,37,D,F,0.464416,35185
16602,0,3,A,0,2,19,D,F,0.92667,200001
16603,0,3,Y,1,2,38,D,F,0.410565,48214
16604,0,3,Y,0,2,35,I,F,0.92667,200001
16605,0,3,N,0,1,22,N,F,0.9033,150000
16606,0,2,N,0,2,21,N,F,0.852003,89817
16607,0,3,N,0,3,37,N,F,0.620313,62610
16608,0,3,Y,0,2,38,N,M,0.410565,48214
16609,0,3,Y,0,1,41,N,M,0.840102,102233
16610,0,3,Y,0,2,39,N,F,0.716825,84560
16611,0,3,N,0,2,41,D,M,0.033722,27959
16612,0,3,Y,0,1,19,D,M,0.795577,87692
16613,0,3,Y,1,1,68,N,F,0.875483,146076
16614,1,3,Y,1,2,38,D,M,0.660764,60625
16615,0,3,N,0,2,45,D,F,0.781139,102049
16616,0,3,Y,0,1,53,D,F,0.371711,73413
16617,1,3,Y,1,5,19,N,M,0.888021,144643
16618,1,3,N,0,2,36,N,M,0.864829,60469
16619,0,3,N,0,2,19,N,F,0.887545,100685
16620,1,3,Y,0,3,20,D,F,0.78496,71750
16621,1,3,Y,0,2,40,N,F,0.963504,146358
16622,1,3,Y,0,1,19,D,F,0.916064,166361
16623,0,3,Y,0,1,32,D,F,0.435354,44792
16624,0,3,N,0,1,49,N,M,0.933268,200001
16625,0,2,N,0,3,20,D,M,0.858059,147839
16626,0,3,Y,1,1,19,N,M,0.863257,80931
16627,0,2,N,0,3,50,I,M,0.349915,38806
16628,0,3,N,0,2,37,D,M,0.640555,63582
16629,0,3,N,1,2,35,D,M,0.890093,70465
16630,0,3,Y,1,1,57,D,M,0.863253,100892
16631,0,3,A,1,1,54,D,F,0.863253,100892
16632,0,2,Y,0,1,42,N,F,0.851891,77024
16633,0,3,N,0,2,53,D,M,0.851891,77024
16634,1,3,N,0,1,22,N,F,0.373648,48450
16635,0,3,N,0,1,33,N,F,0.640555,63582
16636,0,3,N,0,5,19,D,F,0.874357,90049
16637,0,2,Y,1,1,49,N,M,0.59949,70875
16638,0,3,Y,1,1,49,N,F,0.59949,70875
16639,0,3,N,1,3,21,N,F,0.858059,147839
16640,0,3,N,0,2,36,N,F,0.737705,51750
16641,0,3,Y,0,1,40,N,F,0.788451,59091
16642,0,2,A,1,3,22,D,F,0.824754,73438
16643,0,3,N,0,1,19,D,M,0.620313,62610
16644,0,3,N,0,1,52,N,F,0.724138,102635
16645,0,3,N,0,2,22,N,F,0.229721,67750
16646,0,3,Y,1,2,40,N,M,0.888015,76094
16647,0,3,N,0,1,21,D,F,0.229721,67750
16648,0,3,N,0,4,83,N,F,0.303927,25192
16649,0,3,Y,0,1,44,D,F,0.936632,112665
