treatment,victim.status,voted_2000,voted_2002,fam.members,age,party,sex,pct.white,median.income
0,3,Y,1,4,39,N,M,0.924195,98867
0,3,Y,1,2,32,N,F,0.922136,87905
0,3,N,0,3,33,D,M,0.822157,65000
1,3,N,0,5,50,N,M,0.899167,74375
0,2,A,0,3,31,N,M,0.925871,67969
0,3,Y,1,3,31,N,M,0.11252,59375
0,3,Y,0,1,34,D,F,0.397033,51447
0,3,Y,1,2,33,N,M,0.886792,71827
0,3,N,0,1,31,N,F,0.894075,76065
0,3,N,0,1,31,N,M,0.954111,95317
0,3,N,0,1,53,N,M,0.766742,65523
0,3,N,0,3,33,N,M,0.762771,75272
0,3,N,0,2,32,N,F,0.907881,48750
0,3,Y,1,2,43,N,F,0.697925,85827
1,3,Y,1,2,65,N,F,0.739112,72030
1,3,Y,0,1,50,N,F,0.85,108154
0,3,N,0,2,33,N,F,0.970819,171503
0,3,Y,0,2,36,N,M,0.626087,67143
0,2,Y,1,1,36,N,F,0.982436,82604
1,3,N,0,1,36,N,F,0.913934,117830
0,3,Y,1,2,41,D,M,0.954111,95317
0,3,Y,1,2,43,D,F,0.937984,71528
0,3,Y,1,2,55,D,M,0.937984,71528
0,3,Y,1,1,42,D,F,0.96112,151230
0,2,Y,0,1,48,N,F,0.73278,66893
0,3,Y,1,4,31,N,M,0.902381,83202
0,3,A,1,1,40,D,F,0.895146,76375
1,3,Y,1,2,34,N,M,0.722656,69821
0,3,Y,1,2,42,N,M,0.892754,76187
0,3,Y,1,3,47,N,F,0.94887,67721
0,3,Y,1,3,47,N,F,0.94887,67721
0,3,Y,1,3,47,N,F,0.94887,67721
1,3,Y,1,2,62,N,M,1,94021
0,3,Y,0,2,35,N,F,0.710504,52466
0,2,Y,1,8,31,N,M,0.688849,82499
0,3,Y,1,2,33,N,M,0.922136,87905
1,3,N,1,2,42,N,F,0.81882,48281
1,3,N,1,2,44,N,M,0.81882,48281
0,3,N,0,1,33,N,F,0.887513,59167
0,3,Y,1,2,63,N,M,0.899595,194479
0,3,Y,0,2,31,I,M,0.940789,80000
0,3,N,1,1,45,D,F,0.772829,54519
0,2,Y,1,1,35,N,F,0.913005,77570
0,3,N,0,1,33,N,F,0.970819,171503
1,3,N,0,2,45,D,M,0.833554,102009
1,3,N,0,2,47,N,M,0.697925,85827
0,3,Y,0,1,34,N,F,0.85605,72917
0,3,Y,1,4,48,D,F,0.893313,96715
0,3,Y,1,4,48,D,F,0.893313,96715
0,3,Y,1,2,33,N,M,0.907881,48750
0,3,Y,0,2,45,N,F,0.8831,79783
0,3,N,0,1,53,D,M,0.901575,59250
0,3,Y,0,2,33,N,F,0.891738,51190
0,3,N,0,1,33,N,M,0.929117,81599
0,3,N,1,1,56,N,M,0.887513,59167
0,3,Y,0,2,30,N,F,0.940789,80000
0,3,N,0,1,36,D,F,0.772829,54519
0,3,Y,0,2,48,N,F,0.894075,76065
0,3,Y,0,2,37,N,F,0.891485,56083
0,3,N,0,3,40,I,M,0.924195,98867
1,3,Y,1,4,30,N,M,0.896511,71250
0,3,N,0,2,34,N,F,0.573653,86143
0,3,Y,1,1,31,N,F,0.200544,72083
0,3,N,0,1,30,N,M,0.520325,72750
0,3,Y,1,1,32,D,M,0.887513,59167
0,3,N,0,1,30,N,M,0.954111,95317
0,3,N,0,2,30,N,M,0.543773,50887
0,3,Y,0,2,90,N,F,1,154137
0,3,N,0,2,93,N,M,1,154137
0,3,Y,1,3,59,D,M,0.970819,171503
0,3,Y,1,2,45,N,M,0.896424,100658
0,3,A,1,2,51,N,M,0.91191,136271
0,3,N,1,2,51,D,F,0.91191,136271
0,3,Y,1,6,51,N,M,0.936108,64803
0,3,N,0,2,58,N,M,0.573653,86143
0,3,N,0,1,69,N,M,0.857491,108116
1,3,Y,0,2,39,N,F,0.897914,75744
0,3,N,0,1,29,N,M,0.772829,54519
0,3,N,0,3,29,N,M,0.983385,89093
1,3,Y,1,2,29,N,M,0.573653,86143
1,3,Y,0,1,29,D,F,0.761991,71583
0,3,N,0,2,31,D,M,1,154137
0,3,N,0,1,53,N,M,0.73278,66893
0,2,Y,0,1,30,N,M,0.798724,77723
0,3,Y,1,1,29,N,M,0.715462,56905
0,3,Y,1,2,29,N,M,0.983385,89093
0,3,N,0,1,36,N,M,0.857639,68393
0,3,Y,1,2,36,N,M,0.829247,50300
0,3,N,0,1,35,N,M,0.866219,79628
0,3,Y,0,2,28,N,F,0.922136,87905
0,3,Y,1,2,48,N,M,0.697925,85827
0,3,Y,1,1,29,N,M,0.935738,102607
0,3,N,0,2,29,N,M,0.556213,76824
0,3,Y,1,3,38,N,M,0.949825,59844
0,3,N,0,1,28,N,F,0.958744,86217
0,3,N,0,1,28,N,F,0.650704,50987
0,3,N,0,1,47,N,F,0.573653,86143
0,3,N,0,1,28,N,F,0.880652,52130
1,3,N,0,1,49,N,M,1,145729
1,3,N,0,1,47,N,F,0,31691
0,3,N,0,3,29,N,M,0.895522,85140
0,3,Y,1,1,29,D,F,0.91073,62393
0,3,N,0,2,28,N,F,0.940789,80000
0,3,N,0,2,28,N,F,0.665045,63125
0,3,Y,1,2,29,N,M,0.934152,60750
0,3,Y,1,2,43,N,M,0.993945,168418
0,3,Y,1,2,46,D,F,0.864238,69539
0,3,N,0,2,40,N,F,0.668421,57670
0,3,N,0,2,29,N,F,0.85545,67176
0,3,Y,1,8,29,N,M,0.982266,83728
0,3,Y,1,8,29,N,M,0.982266,83728
0,3,Y,0,1,33,N,F,0.93441,51786
0,3,A,1,1,39,N,M,0.896424,100658
1,3,Y,1,2,47,N,M,0.952128,128774
0,3,Y,0,13,34,N,M,0.766742,65523
0,2,Y,0,13,34,N,M,0.766742,65523
0,3,Y,0,2,76,N,F,0.864238,69539
1,3,Y,1,2,36,N,M,0.935738,102607
0,3,N,0,2,37,N,M,0.895182,71528
0,2,N,0,1,43,N,F,0.943576,84501
0,3,Y,1,1,41,N,F,0.8831,79783
0,3,Y,1,2,40,N,F,0.989583,126884
0,3,N,0,1,27,N,F,0.940789,80000
1,3,Y,0,2,27,D,M,0.812325,59485
1,3,Y,0,4,27,N,M,0.899595,194479
1,3,Y,0,2,27,D,F,0.812325,59485
0,3,N,0,3,27,N,M,0.731745,65469
0,3,Y,0,4,54,N,M,0.982266,83728
1,3,Y,0,4,54,N,M,0.982266,83728
0,3,Y,0,1,38,N,F,0.855899,62292
0,3,Y,1,2,64,N,M,0.667751,88495
0,3,N,0,1,53,N,F,0.906742,73750
0,3,Y,1,1,55,D,M,0.725893,81728
0,3,N,0,2,33,N,F,0.672263,61141
0,3,Y,0,1,54,N,F,0.553275,48500
0,3,Y,0,2,33,N,M,0.918423,81918
1,3,Y,1,2,36,D,F,0.935738,102607
1,3,N,0,4,45,N,M,0.90799,72969
1,3,Y,1,2,50,N,F,0.836508,119687
0,3,N,0,1,40,N,M,0.939611,68045
0,3,N,0,2,28,D,F,0.866184,66298
0,3,N,0,1,29,N,M,0.613986,91004
0,3,N,0,1,28,N,M,0.926887,192073
1,3,Y,0,2,39,N,M,0.8831,79783
0,3,Y,0,1,42,N,M,0.8831,79783
0,3,Y,1,2,44,N,M,0.767594,54191
0,3,N,0,1,36,N,M,0.8831,79783
0,3,N,0,1,33,N,M,0.895182,71528
0,3,N,0,1,36,N,F,0.613986,91004
0,3,N,0,2,40,D,M,0.855297,68250
0,3,Y,0,2,42,N,M,0.810499,69844
0,2,Y,0,1,43,N,M,0.993945,168418
0,3,Y,1,2,49,N,F,0.958744,86217
1,3,Y,0,2,34,N,M,0.913934,117830
0,3,Y,0,1,39,D,F,0.613986,91004
0,3,N,0,1,42,D,F,0.857461,74167
0,3,N,0,5,39,N,F,0.91073,62393
0,3,Y,1,2,32,N,F,0.886792,71827
0,3,Y,0,3,51,D,F,0.902381,83202
1,3,Y,0,2,40,N,F,0.902381,83202
0,3,Y,0,2,55,N,M,0.947005,85384
0,3,Y,1,1,51,D,F,0.676166,57109
0,3,N,0,2,44,D,M,0.922136,87905
0,3,Y,0,2,42,N,F,0.922136,87905
0,3,N,0,2,48,N,M,0.954151,72308
0,3,Y,0,2,47,D,M,0.932139,102990
0,3,N,0,1,29,N,F,0.947005,85384
0,3,N,0,2,28,N,F,0.940789,80000
0,3,N,0,1,33,N,F,0.819901,74306
0,3,N,0,2,47,N,M,0.893313,96715
1,3,N,0,2,31,N,M,0.803085,79066
0,3,N,0,2,51,N,M,0.954151,72308
0,3,Y,1,3,31,N,M,0.964939,103100
0,3,N,0,2,38,N,F,0.893313,96715
0,3,Y,1,2,48,D,F,0.11252,59375
0,3,Y,1,2,44,N,M,0.958744,86217
0,2,Y,0,1,34,D,M,0.937984,71528
0,3,N,0,2,31,D,F,0.954151,72308
0,3,Y,1,12,54,N,F,0.772829,54519
0,3,Y,1,12,54,N,F,0.772829,54519
0,3,Y,0,1,58,N,M,0.866219,79628
0,3,Y,0,1,42,N,M,0.11252,59375
0,3,Y,0,4,45,D,M,0.812325,59485
0,3,Y,0,4,45,D,M,0.812325,59485
0,3,Y,1,2,55,D,F,0.899595,194479
0,3,N,1,2,33,N,F,0.982266,83728
0,3,Y,1,4,36,N,M,0.85605,72917
0,3,Y,1,4,36,N,M,0.85605,72917
0,3,N,0,1,45,N,F,0.943576,84501
0,3,N,0,1,45,N,M,0.926887,192073
0,3,N,0,3,26,N,M,0.867143,76888
0,3,N,0,2,64,D,M,0.200544,72083
0,3,Y,0,2,43,N,F,0.895146,76375
0,3,Y,1,2,50,N,M,0.901726,74844
0,3,N,0,1,59,N,M,0.926887,192073
0,2,Y,1,1,33,D,F,0.98125,82774
0,3,N,0,1,37,D,M,0.970819,171503
0,3,N,0,3,63,D,M,0.728867,73083
0,3,N,0,4,27,N,M,0.924195,98867
0,3,Y,1,2,46,N,F,0.953005,100606
0,3,Y,0,1,29,N,F,0.812325,59485
0,3,N,1,5,32,N,M,0.73278,66893
0,3,Y,1,2,38,N,F,0.981413,165082
0,3,N,0,1,33,N,M,0.709459,66250
0,3,Y,1,2,27,N,F,0.553275,48500
1,3,Y,1,3,46,N,M,0.902381,83202
1,2,Y,0,5,26,N,M,0.926887,192073
0,3,N,1,1,26,D,F,0.90799,72969
0,2,N,0,1,26,N,M,0.808159,69600
0,3,N,0,1,27,I,F,0.819901,74306
0,3,N,0,2,44,N,M,0.872568,58603
0,3,N,0,2,42,N,M,0.910133,69375
0,3,N,0,1,26,N,M,0.722656,69821
0,3,N,0,2,43,N,M,0.78434,192840
0,3,Y,0,2,35,N,F,0.667751,88495
0,3,Y,1,2,51,N,M,0.947005,85384
0,2,Y,1,1,40,N,F,0.964939,103100
0,3,Y,1,3,43,D,M,0.936088,77867
1,3,Y,1,2,48,N,M,0.983385,89093
1,3,Y,1,2,47,N,F,0.983385,89093
0,3,Y,0,5,26,N,M,0.955947,104490
0,3,N,0,1,25,N,F,0.85,108154
1,3,N,0,2,25,D,M,0.94887,67721
1,3,N,0,2,25,N,M,0.94887,67721
0,3,N,0,1,41,N,M,0.956522,74028
1,3,Y,1,1,46,N,M,0.836508,119687
0,3,Y,1,2,49,N,M,0.85605,72917
0,3,N,0,2,34,D,F,0.573653,86143
1,3,N,0,3,53,N,M,0.553275,48500
0,2,Y,1,1,30,N,F,0.924195,98867
0,3,Y,0,1,43,N,F,0.709459,66250
0,3,Y,0,2,57,N,M,0.798724,77723
0,3,N,0,2,27,N,F,0.78434,192840
0,3,Y,1,2,48,N,F,0.8831,79783
0,3,Y,1,2,58,N,F,0.887513,59167
0,3,N,1,2,35,N,F,0.688849,82499
0,3,Y,1,1,35,N,M,0.864542,102614
0,3,Y,1,2,49,N,M,0.697925,85827
0,3,N,0,2,56,D,F,0.857902,44545
0,3,Y,0,2,41,N,M,0.812968,75680
0,3,Y,1,2,49,N,M,0.939884,138932
0,3,Y,1,2,43,N,F,0.954111,95317
0,3,Y,1,2,46,N,M,0.865967,53750
0,3,A,0,1,57,N,M,0.92507,149295
0,3,Y,1,2,43,D,F,0.893313,96715
0,3,N,1,2,40,N,F,0.833554,102009
0,3,Y,1,2,41,N,F,0.865967,53750
0,3,N,0,1,34,N,M,0.983385,89093
0,3,Y,1,1,45,N,M,0.812968,75680
0,3,Y,1,1,37,D,F,0.123849,71528
0,3,Y,1,2,33,N,M,0.934625,96920
0,3,Y,0,1,38,N,F,0.78434,192840
0,3,Y,1,1,24,D,M,0.676166,57109
0,3,Y,1,2,58,D,F,0.916735,161928
0,3,N,1,2,52,N,F,0.83874,71026
0,3,Y,0,4,31,N,M,0.762771,75272
0,3,Y,0,4,31,N,M,0.762771,75272
1,3,Y,0,2,33,N,F,0.891738,51190
0,3,N,0,1,37,D,F,0.850123,63239
0,3,Y,1,2,54,N,M,0.926887,192073
0,3,Y,0,1,39,D,F,0.536772,58068
0,3,Y,1,2,24,D,M,0.867143,76888
0,3,Y,1,2,24,D,M,0.867143,76888
1,2,Y,1,1,30,N,F,0.922136,87905
0,3,Y,0,1,36,N,F,0.553275,48500
0,3,N,1,1,79,D,F,0.295192,62115
0,3,Y,1,2,40,N,M,0.901575,59250
1,3,Y,1,2,44,D,F,0.866219,79628
0,3,Y,1,2,32,N,M,0.981553,47917
0,3,N,0,2,52,N,F,0.901575,59250
1,3,Y,1,1,45,N,M,0.739112,72030
0,3,Y,1,1,23,D,F,0.906742,73750
0,3,N,1,1,28,N,F,0.981553,47917
0,3,Y,1,2,29,N,F,0.96112,151230
0,3,Y,0,1,50,N,F,0.855899,62292
1,3,Y,1,2,43,N,F,0.810499,69844
0,3,Y,1,4,25,N,F,0.739112,72030
0,3,N,0,1,36,N,M,0.75,56875
0,3,N,1,1,31,D,F,0.8831,79783
0,3,Y,1,2,47,N,F,0.883234,66429
0,2,N,0,1,35,N,F,0.802985,57273
0,3,Y,0,1,40,N,M,0.366466,70000
0,3,Y,1,1,42,N,F,0.91191,136271
0,3,N,0,2,36,D,M,0.73278,66893
0,3,Y,1,1,33,D,F,0.95098,87036
0,3,N,0,1,51,D,F,0.895146,76375
0,3,Y,1,2,38,N,M,0.922136,87905
0,3,Y,1,2,36,N,M,0.762771,75272
1,3,N,0,1,46,N,M,0.926887,192073
0,3,Y,0,4,23,N,M,0.857491,108116
0,3,N,0,2,42,D,F,0.89314,67188
0,3,A,0,3,23,D,F,0.937984,71528
0,2,Y,1,1,47,N,F,0.926887,192073
0,3,Y,0,1,39,D,M,0.891738,51190
0,3,Y,0,1,75,D,F,1,70882
0,3,Y,0,2,41,D,M,0.955556,82617
1,3,Y,0,2,41,D,M,0.955556,82617
1,3,Y,1,2,37,I,F,0.935738,102607
1,3,Y,1,2,36,I,M,0.935738,102607
0,3,Y,1,2,52,D,M,0.974217,93946
1,3,N,0,2,24,N,F,0.37034,72218
0,3,Y,0,2,44,D,F,0.683019,85461
0,3,N,0,2,42,D,M,0.964953,99333
0,3,Y,1,1,49,D,F,0.906742,73750
0,2,Y,1,1,33,N,F,0.906742,73750
0,3,N,0,1,29,N,F,0.891738,51190
0,3,N,0,1,44,N,F,0.91073,62393
0,3,N,0,1,47,N,M,0.95098,87036
0,3,N,0,1,30,D,F,0.91073,62393
0,3,Y,1,1,30,N,M,0.940789,80000
0,2,Y,1,1,39,I,F,0.964939,103100
0,3,N,0,2,33,N,M,0.8831,79783
0,3,Y,0,2,51,D,M,0,31691
1,2,Y,1,2,56,D,M,0.070303,68500
0,3,Y,0,5,25,N,F,0.922136,87905
1,3,N,0,1,37,N,F,0.556213,76824
0,2,N,0,1,49,D,F,0.683019,85461
0,3,N,0,1,47,N,F,0.92507,149295
0,3,Y,0,1,32,D,F,0,27500
0,3,Y,0,4,26,D,F,0.934625,96920
0,3,Y,1,3,38,D,M,0.397033,51447
0,2,N,0,1,34,N,F,0.836508,119687
0,3,N,0,1,30,N,F,0.650704,50987
0,2,Y,1,1,40,N,F,0.836508,119687
0,3,Y,1,2,34,N,M,0.85,69712
0,3,Y,0,1,48,N,M,0.808159,69600
0,3,Y,1,1,49,D,M,0.843203,49911
0,2,N,0,1,42,N,F,0.667751,88495
0,3,N,0,1,22,D,M,0.983385,89093
1,3,Y,1,2,44,N,F,0.993945,168418
0,3,Y,0,2,29,D,F,0.701087,48333
0,3,Y,1,1,33,D,F,0.926887,192073
0,3,N,0,5,22,N,M,0.613986,91004
0,3,Y,1,4,22,N,M,0.964939,103100
0,3,N,0,2,44,D,M,0.955556,82617
0,3,N,0,2,41,N,F,0.865967,53750
0,3,Y,0,4,22,N,M,0.765664,68393
0,3,Y,1,3,22,N,M,0.983385,89093
1,3,N,0,1,33,I,F,0.935065,82119
0,3,N,0,1,39,N,M,0.955947,104490
0,3,N,0,2,46,D,F,0.808159,69600
0,3,N,0,1,28,N,M,0.8831,79783
0,3,Y,0,2,38,N,M,0.543773,50887
0,3,N,0,2,22,N,M,0.887513,59167
0,3,Y,0,4,23,D,M,0.167331,99028
0,3,Y,0,1,37,N,F,0.836508,119687
1,3,Y,1,4,22,N,M,0.824307,71667
0,3,N,0,2,31,N,F,0.981553,47917
0,3,Y,1,1,64,N,F,0.855899,62292
1,3,N,0,2,33,N,F,0.798724,77723
0,3,N,0,1,32,N,F,0.949825,59844
0,3,N,0,2,35,D,F,0.896511,71250
0,3,Y,1,1,34,D,F,0.855899,62292
0,3,Y,1,2,37,N,M,0.846398,63750
0,3,N,0,1,22,N,M,0.85346,69688
0,3,N,0,1,39,N,F,0.818476,79667
0,2,N,0,4,54,N,M,0.894075,76065
1,3,Y,1,2,53,D,M,0.836508,119687
0,3,N,0,2,34,N,M,0.970819,171503
0,3,Y,1,1,31,N,F,0.953027,106529
0,3,N,0,1,29,I,M,0.970819,171503
0,3,Y,1,2,41,N,M,0.621622,82713
1,3,N,0,2,47,D,F,0.650704,50987
0,3,N,0,4,57,N,M,0.93441,51786
0,2,N,0,2,21,N,F,0.983385,89093
0,3,Y,1,2,36,N,F,0.913005,77570
1,3,Y,1,2,22,N,M,0.897611,162044
0,3,N,0,2,28,N,M,0.125541,54464
1,3,N,0,2,32,D,M,0.921569,88754
1,3,Y,0,2,39,N,M,0.888256,134397
1,3,Y,0,1,43,D,F,0.573653,86143
0,3,Y,0,3,21,N,M,0.90799,72969
0,3,Y,0,1,45,D,M,0.877527,84669
0,3,Y,0,2,32,N,F,0.833554,102009
0,3,N,0,3,24,N,F,0.768495,169198
0,3,N,0,2,24,D,F,0.974217,93946
0,3,Y,1,4,36,D,F,0.981413,165082
1,3,Y,1,4,36,D,F,0.981413,165082
0,3,Y,0,1,28,N,M,0.947005,85384
0,3,N,0,5,43,D,F,0.910326,84527
0,3,Y,0,2,42,D,F,0.989583,126884
1,3,Y,1,1,64,N,M,0.802985,57273
0,3,N,1,5,26,D,M,1,154137
0,3,N,0,1,25,N,F,0.90799,72969
0,3,N,0,2,38,N,F,0.892754,76187
0,2,Y,1,2,21,D,M,0.009444,58594
0,3,Y,0,1,29,N,F,1,70882
0,3,N,0,1,47,N,F,0.665045,63125
1,2,N,0,1,37,D,F,0.897914,75744
0,2,N,1,4,29,N,M,0.964953,99333
0,3,N,0,1,28,N,M,0.613986,91004
0,3,N,0,1,41,D,M,0.626087,67143
0,3,N,0,1,44,N,M,0.667751,88495
1,3,N,0,1,36,N,F,0.955453,120203
0,3,N,0,1,30,D,F,0.697925,85827
0,3,A,1,1,60,N,M,0.725893,81728
0,3,Y,0,4,20,N,M,0.104902,68194
0,2,Y,1,2,22,N,M,0.884793,100896
0,3,N,0,1,66,N,F,0.926887,192073
1,3,N,0,1,30,N,M,0.822374,73906
1,3,N,0,6,49,D,M,0.108108,61196
0,3,N,0,1,31,I,F,0.672263,61141
0,3,N,0,3,30,D,M,0.8831,79783
0,3,N,0,1,48,N,M,0.964939,103100
0,3,N,1,5,19,D,M,0.009444,58594
0,3,N,0,2,32,N,M,0.667751,88495
0,3,N,0,1,47,N,M,0.536772,58068
1,3,N,0,3,27,N,M,0.964634,94772
0,2,N,0,3,24,N,M,0.974474,52230
0,3,N,0,1,79,D,F,0.954333,165378
0,2,Y,0,3,24,N,M,0.891343,78742
0,2,N,1,3,24,N,F,0.900612,65227
0,3,N,0,5,24,N,M,0.93984,66932
0,3,N,0,3,24,D,M,0.952688,73333
0,3,N,0,3,24,N,F,0.914327,65461
0,3,Y,1,1,39,N,F,0.907612,66250
1,3,Y,0,2,26,N,M,0.88563,74196
1,3,N,0,1,24,N,F,0.951444,76120
0,3,N,0,1,55,N,M,0.861735,103675
0,3,Y,1,2,62,N,F,0.948579,47069
0,3,Y,1,2,62,N,M,0.948579,47069
1,2,N,0,1,30,N,F,0.93984,66932
0,3,Y,1,2,44,N,F,0.891059,52438
0,2,N,0,2,45,D,F,0.953125,77158
0,3,Y,0,2,49,N,F,0.93984,66932
0,3,Y,1,2,24,N,F,0.929052,66477
0,3,Y,0,4,24,I,F,0.918117,86539
0,3,N,0,1,24,N,F,0.955807,109954
0,2,Y,0,2,24,N,F,0.970279,65438
0,3,N,0,1,35,N,F,0.963746,153300
1,3,N,0,1,45,N,F,0.880328,66033
0,2,N,0,2,24,N,M,0.972892,157319
0,2,N,0,1,42,N,M,0.50322,72273
1,2,Y,1,5,28,N,M,0.381331,53942
0,3,N,0,2,25,N,F,0.891386,63207
0,3,Y,0,3,24,N,F,0.963746,153300
0,2,Y,1,3,24,N,M,0.946498,70208
0,3,N,0,2,24,D,F,0.869642,91913
1,3,N,0,4,25,N,M,0.880872,82892
0,3,N,0,2,24,N,F,0.926869,77099
0,3,Y,0,4,24,D,F,0.869642,91913
0,3,Y,0,4,24,N,F,0.969643,125000
0,3,N,0,3,24,D,M,0.929766,74572
1,3,Y,1,2,66,N,F,0.963746,153300
0,3,Y,0,5,27,N,M,0.938259,83036
1,3,Y,1,2,71,N,M,0.963746,153300
0,2,Y,0,2,24,N,M,0.933478,80395
0,2,N,0,1,32,N,F,0.95906,50729
1,3,Y,0,3,70,D,F,0.814597,84348
0,3,N,0,2,31,N,M,0.966365,68438
0,3,N,0,1,44,D,M,0.940137,63269
0,3,N,0,3,76,N,M,0.951739,55156
0,3,N,0,2,65,D,F,0.870229,82163
0,3,N,0,1,24,N,F,0.985441,84918
0,3,N,0,4,24,N,M,0.861735,103675
0,3,N,0,3,24,N,M,0.975799,78963
0,3,N,0,3,24,N,F,0.812343,93960
0,2,Y,0,2,42,N,M,0.953556,126892
0,3,Y,1,3,47,N,F,0.953125,77158
0,3,N,0,2,32,N,F,0.421253,52028
0,3,N,0,5,52,N,M,0.93984,66932
1,3,N,0,2,35,D,M,0.898094,67199
0,2,N,0,2,29,N,M,0.965003,140786
0,3,Y,0,3,24,N,M,0.922566,80000
0,3,N,0,1,39,N,F,0.872014,57019
0,3,N,0,1,30,D,F,0.464156,54167
0,2,N,0,1,40,N,F,0.927491,99082
1,2,Y,1,5,25,N,F,0.381331,53942
0,3,N,0,2,44,N,F,0.943885,181660
0,3,Y,0,3,24,N,F,0.892857,78374
0,3,N,0,3,28,D,M,0.963746,153300
0,3,Y,0,4,25,N,F,0.885897,62736
0,3,Y,0,4,64,N,F,0.885897,62736
0,3,Y,0,4,73,N,M,0.885897,62736
0,3,N,0,4,26,N,F,0.885897,62736
0,3,N,1,4,24,N,M,0.887769,53873
0,2,N,0,2,24,N,M,0.966365,68438
1,3,N,0,6,24,N,M,0.793119,66923
1,3,N,0,3,24,N,M,0.909166,90804
0,3,N,0,1,44,N,F,0.50322,72273
0,2,N,0,3,51,N,M,0.943067,72344
0,3,N,0,1,35,N,F,0.610598,45750
1,3,N,0,2,34,N,M,0.956172,61920
0,2,N,0,1,24,N,M,0.92437,108281
0,3,Y,1,1,44,N,F,0.949292,124541
0,3,Y,1,2,25,N,F,0.913824,62750
0,3,N,0,2,34,N,M,0.974657,66607
0,2,Y,1,2,24,N,F,0.941712,81681
0,3,Y,1,2,43,N,F,0.50322,72273
0,3,Y,0,2,39,N,F,0.947056,67554
0,3,N,0,4,27,N,M,0.937966,69485
0,3,Y,1,2,37,N,F,0.993284,80951
0,3,Y,1,2,47,D,F,0.947056,67554
0,3,N,0,4,24,N,F,0.9532,107741
0,3,Y,0,1,48,N,F,0.954167,81023
1,3,Y,0,2,33,N,F,0.945931,66282
0,3,N,0,3,49,N,M,0.863276,81555
0,3,Y,1,2,43,N,M,0.902449,100724
0,3,N,0,3,34,D,M,0.907216,53438
0,3,Y,0,2,36,N,M,0.945931,66282
0,3,Y,0,2,37,N,F,0.945931,66282
0,3,Y,1,3,55,D,F,0.943067,72344
0,3,N,1,2,35,N,F,0.933038,64844
0,3,Y,1,3,61,D,M,0.943067,72344
0,3,Y,1,2,48,N,M,0.947056,67554
0,3,N,0,3,25,D,M,0.943067,72344
0,3,Y,1,2,57,N,M,0.96411,78717
0,3,Y,0,2,59,D,F,0.969643,125000
0,3,Y,0,3,46,D,F,0.891779,65223
0,3,Y,0,2,63,D,M,0.969643,125000
0,3,N,0,1,24,N,M,0.93921,64896
0,3,Y,1,1,24,D,F,0.49126,61307
0,2,Y,1,4,85,N,M,0.338279,68810
0,2,N,0,4,77,N,F,0.338279,68810
0,3,N,0,1,62,N,F,0.828402,107269
1,3,Y,1,4,24,N,F,0.945931,66282
1,3,Y,1,2,44,N,F,1,81382
0,3,N,0,1,61,N,M,0.869078,79413
0,3,N,0,1,30,N,F,0.96411,78717
0,3,Y,1,2,57,N,F,0.96411,78717
0,3,Y,0,2,50,D,F,0.907612,66250
0,2,Y,0,1,42,N,F,0.913462,149406
1,3,N,1,4,24,N,M,0.88563,74196
0,3,Y,0,2,53,D,F,0.795062,85493
0,3,Y,0,2,39,D,M,0.947056,67554
0,3,N,0,2,46,D,F,0.929766,74572
0,3,N,1,1,38,N,M,0.963746,153300
0,3,Y,1,2,39,N,F,0.902449,100724
0,3,N,0,2,49,N,M,0.968,74583
0,3,N,0,3,26,N,M,0.812343,93960
0,3,Y,0,4,48,I,M,0.819517,60850
0,3,Y,0,2,44,D,M,0.795062,85493
0,3,Y,1,3,27,N,M,0.861637,83333
0,3,N,0,2,29,N,M,0.905563,71964
0,3,Y,1,2,65,N,M,0.897616,68750
0,3,Y,0,1,30,N,F,0.902066,64375
0,3,Y,1,1,62,D,F,0.787477,65288
0,3,Y,0,4,24,D,M,0.838573,77424
0,2,Y,1,1,37,N,F,0.917677,74211
0,3,Y,0,2,40,N,M,0.956635,74688
0,2,Y,1,4,44,N,F,0.338279,68810
0,2,N,0,4,24,N,F,0.935745,85961
1,3,N,0,4,27,D,F,0.947494,72604
0,3,Y,1,2,40,D,F,0.916352,70915
0,3,N,0,3,24,N,M,0.891779,65223
1,3,Y,0,1,34,N,F,0.867501,71929
0,3,Y,1,2,47,D,F,0.919468,91066
0,3,Y,0,1,38,N,F,0.935838,84808
0,3,Y,0,2,41,N,M,0.910812,69602
1,3,N,0,2,31,D,M,0.959784,80198
1,3,Y,1,1,72,N,M,0.887769,53873
1,3,Y,1,2,52,N,M,0.925067,60114
0,2,Y,1,1,41,D,F,0.892857,78374
1,3,Y,0,2,37,N,M,0.985441,84918
0,3,N,0,1,49,N,M,0.768856,52344
0,3,N,0,4,24,N,M,1,81382
0,3,Y,0,5,24,N,M,1,81382
0,3,Y,1,1,61,D,M,0.910812,69602
1,3,N,0,1,57,N,M,0.890202,79706
0,3,Y,1,2,72,D,F,0.919468,91066
0,3,Y,0,2,77,D,M,0.919468,91066
0,3,Y,0,2,27,N,M,0.864689,69722
0,3,Y,1,2,61,N,M,0.879599,67266
0,3,Y,1,2,59,N,F,0.879599,67266
0,3,N,0,1,60,D,F,0.931911,64423
0,3,N,0,1,27,N,F,0.926556,60542
0,3,Y,1,2,24,N,F,0.945178,72500
0,3,Y,0,2,43,N,F,0.913462,149406
0,2,N,0,4,26,N,F,0.951444,76120
0,3,N,0,2,87,D,M,0.915321,69803
