year,state,Asian,Black,Hispanic,Indigenous,White,Female,Male,age20,age3045,age4565,age65,total
1992,CT,1.662678048,7.547052565,6.081254149,0.193696821,84.51531842,52.28184858,47.71815142,26.24243324,45.72821214,20.37889857,7.650456051,2639176
1992,DC,2.36265599,62.34844938,5.694953425,0.225005247,29.36893596,53.92780459,46.07219541,32.0837302,42.99032982,18.22925916,6.696680819,495544
1992,DE,1.528252453,15.85975864,2.322841273,0.316701185,79.97244645,52.15049435,47.84950565,28.72393756,44.59028271,20.54697277,6.138806964,546572
1992,FL,1.24421869,11.74259506,12.55530017,0.254545752,74.20334032,52.10827283,47.89172717,24.59807346,41.25322522,24.3871971,9.761504227,11003130
1992,GA,1.301390782,25.289281,1.95276739,0.191668177,71.26489265,52.07177234,47.92822766,30.59032815,46.73626693,17.25734551,5.416059405,5284654
1992,HI,63.10653939,2.390018598,6.222289799,0.321834977,27.95931724,49.28912041,50.71087959,28.77090109,46.18822223,19.39416576,5.646710915,907608
1992,IA,0.922891404,1.570483746,1.097851619,0.201265264,96.20750797,52.15396318,47.84603682,26.87526299,42.38303858,21.41298791,9.328710515,2212503
1992,ID,0.911248422,0.303083995,4.855957117,1.136596176,92.79311429,50.63237122,49.36762878,28.67044825,45.26058486,19.09691201,6.972054882,801428
1992,IL,2.649857525,13.72628782,7.624064453,0.158062023,75.84172818,52.04408085,47.95591915,28.47424651,44.93312942,19.5500439,7.042580168,9132491
1992,IN,0.720207105,7.308815791,1.702505662,0.205250719,90.06322072,52.14113563,47.85886437,28.70472721,44.38996335,19.9642523,6.941057148,4454552
1992,KS,1.292074604,5.309754872,3.569641103,0.767964893,89.06056453,51.52082303,48.47917697,27.74305128,43.85968051,20.02224859,8.375019618,1956079
1992,KY,0.491382689,6.667652959,0.56063661,0.131228598,92.14909914,52.25007844,47.74992156,28.74128723,44.25049228,20.07885174,6.929368751,2967341
